id,type,brand,car_spaces,passengers,antiquity,drive_permission,electric
614,Without_carnet,Ligier,1,1,13,false,false
615,Motorbyke,Ducati,2,2,23,true,false
616,Van,Volkswagen,8,5,12,true,true
617,Van,Ford,8,8,16,true,false
618,Without_carnet,Aixam,2,2,17,false,false
619,Tractor,Valtra,1,1,0,true,false
620,Lorry,Iveco,3,2,5,true,false
621,Tractor,Ford,2,1,18,true,false
622,Lorry,Mercedes-Benz,3,2,26,true,false
623,Car,Aston Martin,5,4,13,true,false
624,Van,Renault,6,6,19,true,false
625,Van,Mercedes-Benz,5,5,17,true,false
626,Tractor,Deutz,2,2,29,true,false
627,Car,Volkswagen,3,2,18,true,false
628,Motorbyke,Kawasaki,1,1,18,true,false
629,Van,Mercedes-Benz,8,8,2,true,false
630,Without_carnet,Microcar,2,2,2,false,false
631,Lorry,Agrale,3,1,2,true,false
632,Motorbyke,Harley Davidson,2,1,9,true,false
633,Motorbyke,Harley Davidson,2,1,0,true,false
634,Car,McLaren,5,4,13,true,false
635,Lorry,Agrale,3,3,8,true,false
636,Without_carnet,Aixam,1,1,26,false,false
637,Without_carnet,Chatenet,2,2,14,false,false
638,Van,Opel,7,5,29,true,false
639,Without_carnet,Ligier,2,1,17,false,false
640,Without_carnet,Ligier,2,2,17,false,false
641,Motorbyke,Vespa,1,1,12,true,false
642,Van,Peugeot,5,5,17,true,false
643,Lorry,Iveco,3,1,9,true,false
644,Car,Aston Martin,4,1,27,true,false
645,Car,Lexus,2,2,1,true,false
646,Van,Volkswagen,5,5,7,true,false
647,Without_carnet,Ligier,2,1,7,false,false
648,Motorbyke,Kawasaki,1,1,18,true,true
649,Without_carnet,Ligier,2,2,24,false,false
650,Lorry,Pegaso,3,2,10,true,false
651,Motorbyke,Vespa,2,2,24,true,false
652,Van,Dacia,5,5,23,true,false
653,Lorry,Pegaso,3,1,19,true,false
654,Lorry,Agrale,3,2,8,true,false
655,Tractor,Massey Ferguson,1,1,19,true,false
656,Tractor,Valtra,2,1,6,true,true
657,Motorbyke,Harley Davidson,2,1,22,true,true
658,Van,Opel,6,5,11,true,false
659,Car,BMW,5,5,4,true,false
660,Tractor,Lanz Bulldog,1,1,13,true,false
661,Lorry,Pegaso,3,3,4,true,false
662,Motorbyke,Yamaha,2,2,18,true,false
663,Car,Land Rover,2,2,4,true,false
664,Car,Jaguar,5,3,18,true,false
665,Motorbyke,Derbi,2,1,4,true,false
666,Lorry,Mercedes-Benz,3,3,1,true,false
667,Car,Nissan,5,3,20,true,false
668,Motorbyke,Aprilia,2,2,2,true,false
669,Car,Mini,3,1,0,true,false
670,Without_carnet,Aixam,2,1,4,false,false
671,Tractor,Valtra,1,1,9,true,false
672,Motorbyke,Derbi,2,2,2,true,false
673,Lorry,Agrale,3,2,20,true,false
674,Motorbyke,Yamaha,1,1,24,true,false
675,Tractor,Valtra,1,1,12,true,false
676,Car,Cadillac,4,1,1,true,false
677,Van,Opel,7,6,18,true,false
678,Without_carnet,Aixam,2,2,20,false,false
679,Car,Koenigsegg,3,3,9,true,false
680,Motorbyke,Yamaha,1,1,9,true,false
681,Tractor,Claas,1,1,4,true,false
682,Car,Lexus,5,3,28,true,false
683,Without_carnet,Aixam,2,2,25,false,true
684,Lorry,Mercedes-Benz,3,2,1,true,false
685,Van,Mercedes-Benz,5,5,27,true,false
686,Motorbyke,Aprilia,2,2,12,true,false
687,Car,Porsche,5,5,15,true,false
688,Motorbyke,Kawasaki,1,1,24,true,false
689,Tractor,Lanz Bulldog,2,2,29,true,false
690,Motorbyke,Derbi,2,2,26,true,true
691,Van,Opel,7,7,25,true,false
692,Car,Renault,4,4,12,true,false
693,Van,Citroen,5,5,18,true,false
694,Motorbyke,Kawasaki,2,2,27,true,false
695,Lorry,Iveco,3,1,25,true,false
696,Van,Renault,8,8,2,true,false
697,Van,Peugeot,7,7,15,true,true
698,Van,Nissan,5,5,15,true,false
699,Lorry,Pegaso,3,3,16,true,false
700,Motorbyke,Harley Davidson,1,1,5,true,false
701,Without_carnet,Microcar,2,2,4,false,false
702,Lorry,Mercedes-Benz,3,3,3,true,false
703,Motorbyke,Aprilia,1,1,24,true,false
704,Van,Ford,7,5,22,true,false
705,Car,Cadillac,3,1,6,true,false
706,Motorbyke,Yamaha,2,1,4,true,false
707,Van,Citroen,7,5,6,true,false
708,Motorbyke,Derbi,1,1,16,true,false
709,Without_carnet,Aixam,1,1,25,false,false
710,Car,Cadillac,2,2,2,true,false
711,Van,Dacia,7,5,13,true,true
712,Van,Iveco,8,8,24,true,false
713,Lorry,Mercedes-Benz,3,2,16,true,false
714,Van,Toyota,5,5,10,true,false
715,Motorbyke,Derbi,1,1,5,true,false
716,Van,Nissan,6,5,6,true,false
717,Car,Alfa Romeo,2,1,28,true,false
718,Motorbyke,Derbi,2,2,10,true,false
719,Van,Peugeot,6,6,2,true,false
720,Without_carnet,Ligier,2,2,7,false,false
721,Tractor,Ford,2,2,13,true,false
722,Without_carnet,Aixam,2,2,15,false,false
723,Motorbyke,Aprilia,1,1,16,true,false
724,Car,Jaguar,3,1,10,true,false
725,Lorry,Agrale,3,2,0,true,false
726,Van,Mercedes-Benz,8,8,3,true,true
727,Car,Mercedes-Benz,2,1,6,true,false
728,Van,Opel,6,5,27,true,false
729,Lorry,Pegaso,3,3,19,true,false
730,Lorry,Agrale,3,1,3,true,false
731,Motorbyke,KTM,2,2,19,true,false
732,Tractor,Lanz Bulldog,2,1,15,true,false
733,Motorbyke,Derbi,1,1,19,true,false
734,Motorbyke,KTM,1,1,12,true,false
735,Tractor,Fendt,2,1,26,true,false
736,Without_carnet,Microcar,1,1,23,false,false
737,Motorbyke,Yamaha,1,1,5,true,false
738,Lorry,Pegaso,3,3,15,true,false
739,Lorry,Iveco,3,3,27,true,false
740,Lorry,Iveco,3,3,11,true,false
741,Tractor,Case,2,2,20,true,false
742,Car,Cadillac,4,1,30,true,false
743,Lorry,Pegaso,3,2,15,true,false
744,Lorry,Pegaso,3,2,26,true,false
745,Van,Ford,7,5,19,true,false
746,Without_carnet,Ligier,2,2,24,false,false
747,Lorry,Pegaso,3,1,13,true,false
748,Tractor,John Deere,1,1,23,true,true
749,Tractor,Valtra,1,1,2,true,false
750,Lorry,Pegaso,3,1,6,true,false
751,Motorbyke,Harley Davidson,2,2,21,true,true
752,Without_carnet,Microcar,1,1,26,false,false
753,Lorry,Agrale,3,3,30,true,false
754,Without_carnet,Ligier,1,1,19,false,false
755,Tractor,John Deere,2,2,12,true,false
756,Without_carnet,Microcar,2,1,23,false,false
757,Van,Fiat,7,5,27,true,false
758,Van,Nissan,8,8,1,true,false
759,Motorbyke,Kawasaki,1,1,6,true,false
760,Motorbyke,Derbi,1,1,7,true,false
761,Car,Ferrari,3,3,14,true,true
762,Motorbyke,Kawasaki,2,1,1,true,false
763,Car,Bugatti,4,4,18,true,false
764,Van,Iveco,6,6,24,true,false
765,Without_carnet,Chatenet,2,1,9,false,false
766,Car,Porsche,2,1,26,true,false
767,Lorry,Volvo,3,1,2,true,false
768,Van,Opel,6,6,8,true,true
769,Tractor,John Deere,2,1,19,true,false
770,Motorbyke,Aprilia,2,1,19,true,false
771,Car,Mazda,3,2,27,true,false
772,Without_carnet,Chatenet,1,1,24,false,false
773,Car,Bugatti,5,2,2,true,false
774,Van,Volkswagen,6,5,29,true,false
775,Without_carnet,Chatenet,2,2,14,false,false
776,Without_carnet,Microcar,1,1,8,false,false
777,Car,Ferrari,5,1,6,true,false
778,Without_carnet,Aixam,2,1,7,false,false
779,Car,Chrysler,3,1,9,true,false
780,Lorry,Volvo,3,1,10,true,false
781,Lorry,Iveco,3,3,3,true,false
782,Without_carnet,Ligier,2,2,25,false,false
783,Car,Renault,2,1,3,true,false
784,Motorbyke,Vespa,1,1,12,true,false
785,Car,Aston Martin,4,3,28,true,false
786,Motorbyke,KTM,2,1,3,true,false
787,Van,Volkswagen,8,5,27,true,false
788,Motorbyke,Vespa,1,1,22,true,false
789,Van,Renault,5,5,6,true,true
790,Van,Mercedes-Benz,7,6,23,true,false
791,Tractor,Ford,1,1,22,true,false
792,Motorbyke,Ducati,1,1,2,true,true
793,Motorbyke,Aprilia,2,1,14,true,false
794,Car,Bentley,4,2,8,true,true
795,Tractor,New Holland,2,2,22,true,false
796,Van,Dacia,6,6,10,true,false
797,Van,Iveco,5,5,4,true,false
798,Lorry,Agrale,3,1,17,true,false
799,Car,Infiniti,3,2,26,true,false
800,Tractor,Claas,2,2,21,true,false
801,Van,Seat,5,5,30,true,false
802,Motorbyke,Derbi,2,2,17,true,false
803,Lorry,Mercedes-Benz,3,3,26,true,false
804,Lorry,Volvo,3,2,2,true,false
805,Van,Opel,5,5,15,true,false
806,Car,Suzuki,3,1,6,true,false
807,Van,Mercedes-Benz,7,7,20,true,false
808,Tractor,New Holland,2,2,28,true,true
809,Van,Volkswagen,6,6,6,true,false
810,Without_carnet,Ligier,2,1,0,false,false
811,Tractor,Claas,1,1,19,true,false
812,Car,KIA,3,1,16,true,false
813,Tractor,Fendt,1,1,14,true,true
814,Van,Opel,7,6,23,true,false
815,Without_carnet,Aixam,1,1,10,false,false
816,Tractor,Ford,1,1,21,true,false
817,Tractor,Valtra,2,1,16,true,false
818,Motorbyke,Derbi,1,1,20,true,false
819,Van,Citroen,6,6,23,true,false
820,Motorbyke,KTM,1,1,23,true,false
821,Car,Audi,2,1,10,true,false
822,Tractor,Lanz Bulldog,2,1,21,true,false
823,Van,Peugeot,6,6,16,true,false
824,Car,Chrysler,5,4,18,true,false
825,Lorry,Volvo,3,3,19,true,false
826,Tractor,Fendt,2,2,8,true,true
827,Lorry,Pegaso,3,2,16,true,false
828,Without_carnet,Aixam,1,1,3,false,false
829,Without_carnet,Aixam,2,1,11,false,false
830,Van,Dacia,7,7,1,true,false
831,Car,McLaren,4,1,2,true,false
832,Lorry,Mercedes-Benz,3,1,6,true,true
833,Lorry,Pegaso,3,3,21,true,false
834,Lorry,Iveco,3,2,20,true,false
835,Motorbyke,KTM,1,1,10,true,false
836,Lorry,Agrale,3,2,28,true,false
837,Van,Citroen,8,8,18,true,false
838,Motorbyke,Ducati,1,1,0,true,false
839,Tractor,Valtra,1,1,10,true,false
840,Car,Renault,5,3,19,true,false
841,Van,Seat,7,5,9,true,false
842,Car,Pagani,4,2,5,true,true
843,Tractor,Valtra,2,1,4,true,false
844,Motorbyke,Vespa,1,1,8,true,false
845,Motorbyke,Aprilia,1,1,22,true,false
846,Without_carnet,Chatenet,2,1,15,false,false
847,Car,Opel,2,1,15,true,false
848,Without_carnet,Microcar,2,2,26,false,false
849,Car,Fiat,5,1,18,true,false
850,Motorbyke,Kawasaki,2,1,5,true,false
851,Car,Infiniti,2,1,5,true,true
852,Van,Seat,5,5,28,true,false
853,Without_carnet,Aixam,1,1,24,false,false
854,Motorbyke,Kawasaki,2,2,0,true,false
855,Motorbyke,Ducati,2,1,14,true,false
856,Tractor,Fendt,1,1,2,true,false
857,Van,Dacia,5,5,29,true,false
858,Without_carnet,Ligier,1,1,3,false,false
859,Car,Opel,5,1,25,true,false
860,Lorry,Pegaso,3,2,17,true,true
861,Without_carnet,Chatenet,2,2,7,false,false
862,Lorry,Iveco,3,1,20,true,false
863,Motorbyke,Ducati,1,1,5,true,false
864,Without_carnet,Microcar,1,1,27,false,true
865,Without_carnet,Microcar,2,2,8,false,true
866,Motorbyke,KTM,2,2,7,true,false
867,Tractor,Lanz Bulldog,2,1,12,true,false
868,Car,Mercedes-Benz,5,5,21,true,false
869,Tractor,Massey Ferguson,2,1,1,true,false
870,Without_carnet,Microcar,1,1,19,false,false
871,Car,BMW,3,1,12,true,true
872,Motorbyke,KTM,1,1,26,true,false
873,Without_carnet,Chatenet,2,2,23,false,false
874,Car,Dodge,3,2,0,true,true
875,Lorry,Mercedes-Benz,3,2,2,true,false
876,Tractor,Fendt,1,1,15,true,false
877,Car,Land Rover,4,1,21,true,false
878,Car,Bentley,4,4,10,true,false
879,Without_carnet,Aixam,1,1,6,false,false
880,Motorbyke,Vespa,2,1,10,true,false
881,Tractor,Claas,1,1,6,true,true
882,Car,Peugeot,5,5,23,true,false
883,Lorry,Mercedes-Benz,3,2,13,true,false
884,Car,Mitsubishi,2,1,23,true,false
885,Van,Toyota,5,5,19,true,false
886,Tractor,Claas,2,2,11,true,false
887,Motorbyke,Ducati,1,1,1,true,false
888,Tractor,Claas,2,1,30,true,false
889,Car,Lexus,2,1,6,true,false
890,Car,Citroen,3,2,18,true,false
891,Van,Nissan,5,5,5,true,false
892,Car,Infiniti,5,4,5,true,false
893,Tractor,Valtra,1,1,25,true,false
894,Van,Fiat,5,5,8,true,false
895,Tractor,John Deere,2,1,15,true,false
896,Van,Opel,6,5,6,true,true
897,Van,Dacia,5,5,16,true,false
898,Motorbyke,Aprilia,1,1,13,true,false
899,Without_carnet,Aixam,2,1,5,false,false
900,Car,Audi,2,1,0,true,false
901,Tractor,New Holland,2,1,6,true,false
902,Van,Mercedes-Benz,6,5,30,true,false
903,Without_carnet,Chatenet,1,1,15,false,false
904,Without_carnet,Aixam,1,1,16,false,true
905,Van,Toyota,6,5,19,true,false
906,Tractor,John Deere,1,1,16,true,false
907,Without_carnet,Microcar,1,1,9,false,false
908,Without_carnet,Microcar,2,2,22,false,false
909,Van,Toyota,7,6,2,true,false
910,Lorry,Volvo,3,2,20,true,false
911,Motorbyke,KTM,1,1,28,true,false
912,Car,Acura,2,2,8,true,false
913,Van,Opel,6,5,8,true,false
914,Van,Dacia,6,6,21,true,false
915,Van,Opel,7,6,1,true,false
916,Without_carnet,Microcar,2,1,7,false,true
917,Van,Toyota,8,6,3,true,false
918,Tractor,Case,1,1,14,true,false
919,Lorry,Pegaso,3,1,13,true,false
920,Lorry,Volvo,3,2,9,true,false
921,Without_carnet,Ligier,1,1,12,false,false
922,Tractor,Case,2,2,21,true,true
923,Van,Toyota,7,5,17,true,false
924,Tractor,Deutz,1,1,12,true,false
925,Motorbyke,Ducati,2,2,30,true,false
926,Van,Renault,8,7,1,true,false
927,Car,Lexus,3,1,9,true,false
928,Van,Opel,6,5,29,true,false
929,Without_carnet,Chatenet,2,1,6,false,false
930,Tractor,New Holland,2,2,7,true,false
931,Van,Fiat,6,6,29,true,false
932,Tractor,Fendt,1,1,10,true,false
933,Motorbyke,Yamaha,1,1,6,true,false
934,Van,Ford,6,5,22,true,false
935,Without_carnet,Chatenet,2,1,18,false,false
936,Motorbyke,Aprilia,2,1,26,true,false
937,Van,Fiat,6,5,12,true,false
938,Motorbyke,Kawasaki,2,1,2,true,false
939,Tractor,Fendt,1,1,1,true,false
940,Tractor,Claas,1,1,4,true,false
941,Car,Suzuki,3,1,7,true,false
942,Lorry,Pegaso,3,1,12,true,false
943,Van,Fiat,5,5,8,true,false
944,Without_carnet,Microcar,1,1,27,false,false
945,Motorbyke,Ducati,1,1,2,true,false
946,Tractor,Ford,1,1,30,true,false
947,Lorry,Mercedes-Benz,3,1,14,true,false
948,Tractor,Lanz Bulldog,1,1,14,true,false
949,Lorry,Agrale,3,2,29,true,false
950,Motorbyke,KTM,2,2,17,true,false
951,Car,Ford,3,3,5,true,false
952,Lorry,Pegaso,3,3,11,true,false
953,Tractor,Fendt,2,2,21,true,false
954,Motorbyke,Vespa,2,2,12,true,false
955,Van,Toyota,8,5,18,true,false
956,Without_carnet,Ligier,1,1,18,false,false
957,Without_carnet,Aixam,2,2,16,false,false
958,Lorry,Iveco,3,3,25,true,false
959,Car,Honda,3,2,7,true,false
960,Car,Lamborgini,5,2,26,true,false
961,Motorbyke,Yamaha,1,1,22,true,false
962,Motorbyke,KTM,1,1,12,true,false
963,Without_carnet,Ligier,2,1,20,false,false
964,Van,Fiat,6,6,5,true,false
965,Lorry,Agrale,3,2,2,true,false
966,Van,Seat,5,5,15,true,false
967,Van,Toyota,6,6,15,true,true
968,Lorry,Iveco,3,3,10,true,false
969,Without_carnet,Microcar,2,1,10,false,false
970,Tractor,Case,1,1,21,true,false
971,Tractor,Case,2,1,30,true,false
972,Motorbyke,Derbi,1,1,24,true,false
973,Motorbyke,Derbi,1,1,30,true,false
974,Van,Citroen,8,7,29,true,false
975,Without_carnet,Ligier,2,2,23,false,false
976,Lorry,Mercedes-Benz,3,3,25,true,false
977,Tractor,Fendt,2,2,29,true,false
978,Lorry,Volvo,3,2,10,true,false
979,Without_carnet,Chatenet,1,1,24,false,true
980,Lorry,Agrale,3,2,25,true,false
981,Tractor,Deutz,1,1,2,true,false
982,Van,Dacia,6,6,30,true,false
983,Car,Toyota,2,1,14,true,false
984,Motorbyke,Harley Davidson,2,1,9,true,false
985,Van,Seat,8,5,22,true,false
986,Tractor,Ford,1,1,9,true,false
987,Van,Toyota,6,6,1,true,true
988,Tractor,Fendt,1,1,22,true,false
989,Car,Bugatti,5,4,24,true,true
990,Van,Dacia,7,6,30,true,false
991,Car,Subaru,2,2,20,true,false
992,Without_carnet,Chatenet,2,1,28,false,false
993,Motorbyke,Harley Davidson,1,1,29,true,false
994,Tractor,Claas,1,1,26,true,false
995,Without_carnet,Microcar,2,1,3,false,false
996,Car,Tesla,5,1,11,true,false
997,Lorry,Mercedes-Benz,3,2,7,true,false
998,Without_carnet,Microcar,2,1,0,false,false
999,Van,Peugeot,7,5,5,true,false
1000,Motorbyke,Harley Davidson,1,1,15,true,false
1001,Car,Ferrari,4,2,29,true,false
1002,Tractor,Valtra,2,2,17,true,false
1003,Lorry,Mercedes-Benz,3,3,10,true,false
1004,Tractor,Ford,2,2,5,true,true
1005,Lorry,Agrale,3,2,2,true,false
1006,Tractor,Deutz,2,2,16,true,false
1007,Van,Peugeot,8,7,24,true,false
1008,Motorbyke,Aprilia,1,1,14,true,true
1009,Motorbyke,Aprilia,2,1,6,true,false
1010,Lorry,Pegaso,3,2,17,true,false
1011,Tractor,Case,2,1,8,true,false
1012,Lorry,Iveco,3,2,18,true,false
1013,Car,Fiat,4,3,8,true,false
1014,Motorbyke,Derbi,2,1,10,true,false
1015,Car,Mitsubishi,5,2,16,true,false
1016,Car,Renault,4,4,14,true,false
1017,Van,Citroen,6,6,8,true,false
1018,Motorbyke,Vespa,2,2,4,true,false
1019,Tractor,Massey Ferguson,1,1,0,true,true
1020,Motorbyke,Kawasaki,2,2,25,true,false
1021,Tractor,Fendt,2,2,16,true,false
1022,Car,BMW,4,3,21,true,false
1023,Car,Ferrari,3,3,30,true,false
1024,Car,Lamborgini,3,3,24,true,false
1025,Without_carnet,Microcar,2,2,23,false,false
1026,Motorbyke,Kawasaki,1,1,16,true,false
1027,Van,Dacia,7,6,27,true,false
1028,Without_carnet,Chatenet,1,1,17,false,false
1029,Car,Opel,4,1,10,true,false
1030,Van,Fiat,6,5,23,true,false
1031,Car,Mitsubishi,4,2,12,true,false
1032,Without_carnet,Aixam,2,1,15,false,false
1033,Tractor,Valtra,2,1,7,true,false
1034,Motorbyke,Derbi,2,1,12,true,false
1035,Lorry,Volvo,3,3,27,true,false
1036,Without_carnet,Microcar,1,1,17,false,false
1037,Car,Ferrari,5,1,6,true,true
1038,Van,Renault,5,5,4,true,false
1039,Tractor,Massey Ferguson,1,1,2,true,false
1040,Car,Mercedes-Benz,2,2,6,true,false
1041,Tractor,Claas,2,1,17,true,false
1042,Tractor,Fendt,2,2,17,true,false
1043,Car,BMW,5,2,15,true,false
1044,Without_carnet,Ligier,2,1,23,false,false
1045,Lorry,Agrale,3,2,22,true,false
1046,Car,Chevrolet,3,2,5,true,false
1047,Without_carnet,Aixam,1,1,20,false,false
1048,Van,Opel,6,5,27,true,false
1049,Van,Peugeot,6,6,27,true,false
1050,Motorbyke,KTM,1,1,9,true,false
1051,Without_carnet,Ligier,2,2,11,false,false
1052,Motorbyke,KTM,2,2,23,true,true
1053,Lorry,Volvo,3,3,0,true,false
1054,Car,Rolls Royce,5,4,14,true,false
1055,Without_carnet,Chatenet,1,1,4,false,false
1056,Car,Toyota,3,1,23,true,false
1057,Van,Seat,7,5,9,true,false
1058,Car,Chevrolet,3,2,11,true,false
1059,Tractor,Lanz Bulldog,1,1,15,true,true
1060,Lorry,Pegaso,3,2,17,true,false
1061,Lorry,Agrale,3,2,25,true,false
1062,Lorry,Mercedes-Benz,3,2,23,true,false
1063,Tractor,Case,1,1,11,true,false
1064,Tractor,Fendt,2,1,7,true,false
1065,Van,Nissan,6,5,28,true,false
1066,Motorbyke,Vespa,1,1,11,true,false
1067,Without_carnet,Chatenet,2,1,27,false,false
1068,Motorbyke,Derbi,2,2,2,true,true
1069,Lorry,Mercedes-Benz,3,3,12,true,false
1070,Car,Nissan,5,3,12,true,false
1071,Tractor,Lanz Bulldog,1,1,2,true,true
1072,Lorry,Agrale,3,3,0,true,false
1073,Van,Fiat,7,6,16,true,false
1074,Car,Jaguar,2,2,8,true,false
1075,Car,Hyunday,2,1,6,true,false
1076,Motorbyke,Harley Davidson,2,2,3,true,false
1077,Tractor,Claas,2,1,6,true,false
1078,Without_carnet,Aixam,1,1,23,false,false
1079,Tractor,Deutz,1,1,5,true,false
1080,Motorbyke,Derbi,2,1,24,true,true
1081,Without_carnet,Aixam,1,1,17,false,false
1082,Tractor,John Deere,2,1,26,true,false
1083,Van,Renault,5,5,16,true,false
1084,Van,Toyota,6,5,23,true,false
1085,Car,Toyota,5,4,22,true,false
1086,Lorry,Iveco,3,1,9,true,false
1087,Without_carnet,Ligier,1,1,5,false,false
1088,Van,Mercedes-Benz,8,6,21,true,false
1089,Tractor,Case,1,1,25,true,false
1090,Car,Ford,2,1,11,true,true
1091,Without_carnet,Aixam,2,1,7,false,false
1092,Motorbyke,Yamaha,2,2,20,true,false
1093,Car,Subaru,2,1,6,true,false
1094,Lorry,Volvo,3,3,17,true,false
1095,Van,Mercedes-Benz,6,6,23,true,false
1096,Car,Tesla,5,2,0,true,false
1097,Without_carnet,Microcar,1,1,17,false,false
1098,Car,Cadillac,2,1,12,true,true
1099,Lorry,Volvo,3,1,19,true,false
1100,Without_carnet,Ligier,1,1,29,false,false
1101,Motorbyke,Ducati,2,2,14,true,true
1102,Car,Lexus,2,2,20,true,false
1103,Car,Mini,2,2,19,true,false
1104,Without_carnet,Chatenet,1,1,12,false,false
1105,Motorbyke,Kawasaki,2,2,13,true,false
1106,Motorbyke,KTM,1,1,5,true,false
1107,Lorry,Iveco,3,2,24,true,false
1108,Van,Nissan,8,5,1,true,false
1109,Car,Tesla,2,1,13,true,false
1110,Car,Peugeot,3,3,25,true,false
1111,Van,Volkswagen,6,5,26,true,false
1112,Lorry,Iveco,3,1,29,true,false
1113,Without_carnet,Chatenet,1,1,4,false,false
1114,Lorry,Iveco,3,3,6,true,false
1115,Lorry,Pegaso,3,1,21,true,false
1116,Tractor,Valtra,1,1,1,true,false
1117,Without_carnet,Microcar,1,1,7,false,false
1118,Car,Suzuki,5,1,16,true,false
1119,Tractor,Massey Ferguson,1,1,14,true,false
1120,Van,Opel,7,7,1,true,true
1121,Car,Bentley,2,2,17,true,false
1122,Van,Ford,5,5,20,true,false
1123,Van,Opel,6,5,21,true,true
1124,Lorry,Mercedes-Benz,3,2,29,true,true
1125,Without_carnet,Microcar,1,1,8,false,false
1126,Car,Tesla,4,2,7,true,false
1127,Van,Nissan,5,5,21,true,false
1128,Van,Mercedes-Benz,5,5,11,true,true
1129,Lorry,Iveco,3,1,11,true,false
1130,Without_carnet,Chatenet,2,1,6,false,false
1131,Without_carnet,Chatenet,2,1,27,false,false
1132,Van,Volkswagen,6,6,7,true,false
1133,Lorry,Mercedes-Benz,3,2,15,true,false
1134,Car,Pagani,5,3,30,true,false
1135,Lorry,Mercedes-Benz,3,2,4,true,false
1136,Tractor,Case,2,1,23,true,false
1137,Without_carnet,Microcar,2,1,18,false,false
1138,Car,Subaru,3,3,24,true,false
1139,Tractor,Deutz,2,1,0,true,true
1140,Tractor,Claas,2,1,4,true,false
1141,Car,Audi,4,4,23,true,false
1142,Car,Maserati,2,1,4,true,false
1143,Tractor,Deutz,1,1,23,true,false
1144,Van,Toyota,6,6,21,true,false
1145,Tractor,Valtra,1,1,10,true,false
1146,Van,Dacia,8,7,6,true,false
1147,Van,Peugeot,6,6,28,true,false
1148,Tractor,Valtra,1,1,6,true,false
1149,Lorry,Mercedes-Benz,3,2,20,true,false
1150,Tractor,Claas,1,1,11,true,false
1151,Without_carnet,Aixam,2,1,13,false,false
1152,Tractor,Valtra,2,2,27,true,false
1153,Without_carnet,Chatenet,2,1,20,false,false
1154,Motorbyke,KTM,1,1,5,true,false
1155,Lorry,Mercedes-Benz,3,2,22,true,false
1156,Van,Fiat,8,5,5,true,false
1157,Van,Mercedes-Benz,7,7,6,true,false
1158,Tractor,Deutz,1,1,20,true,false
1159,Lorry,Volvo,3,1,3,true,false
1160,Lorry,Iveco,3,2,19,true,false
1161,Car,Fiat,4,2,27,true,false
1162,Motorbyke,Ducati,2,1,3,true,false
1163,Motorbyke,Ducati,2,1,2,true,false
1164,Motorbyke,Ducati,2,2,26,true,false
1165,Tractor,Ford,2,1,18,true,false
1166,Without_carnet,Ligier,2,2,27,false,false
1167,Motorbyke,Harley Davidson,1,1,12,true,false
1168,Car,Maserati,5,2,28,true,true
1169,Lorry,Pegaso,3,3,15,true,false
1170,Without_carnet,Aixam,2,2,11,false,false
1171,Without_carnet,Ligier,2,1,30,false,false
1172,Motorbyke,Derbi,2,1,13,true,false
1173,Motorbyke,Kawasaki,2,2,4,true,false
1174,Without_carnet,Microcar,2,2,14,false,true
1175,Van,Peugeot,7,7,9,true,false
1176,Lorry,Agrale,3,1,14,true,false
1177,Motorbyke,KTM,1,1,27,true,false
1178,Without_carnet,Microcar,1,1,27,false,false
1179,Motorbyke,Ducati,1,1,19,true,false
1180,Tractor,Deutz,2,1,3,true,false
1181,Car,Citroen,2,2,20,true,false
1182,Tractor,Fendt,2,1,22,true,false
1183,Lorry,Agrale,3,2,5,true,false
1184,Lorry,Volvo,3,2,29,true,false
1185,Lorry,Mercedes-Benz,3,2,14,true,false
1186,Without_carnet,Aixam,1,1,10,false,false
1187,Without_carnet,Aixam,1,1,0,false,false
1188,Without_carnet,Microcar,2,2,28,false,false
1189,Tractor,Valtra,1,1,26,true,false
1190,Tractor,Massey Ferguson,2,2,6,true,false
1191,Car,Volkswagen,5,4,5,true,false
1192,Lorry,Volvo,3,1,24,true,false
1193,Tractor,Deutz,2,2,16,true,false
1194,Car,Honda,3,3,13,true,true
1195,Tractor,Claas,1,1,0,true,false
1196,Car,Honda,2,1,13,true,false
1197,Motorbyke,Derbi,2,2,22,true,false
1198,Car,Lexus,4,3,23,true,false
