id,type,brand,car_spaces,passengers,antiquity,drive_permission,electric
2407,Car,Peugeot,5,2,22,1,0
2408,Without_carnet,Microcar,2,1,5,0,0
2409,Lorry,Volvo,3,3,11,1,0
2410,Van,Nissan,5,5,13,1,0
2411,Lorry,Pegaso,3,2,12,1,1
2412,Without_carnet,Chatenet,2,2,16,0,0
2413,Tractor,Ford,1,1,17,1,0
2414,Lorry,Volvo,3,1,13,1,1
2415,Lorry,Mercedes-Benz,3,2,3,1,0
2416,Tractor,Valtra,2,2,11,1,0
2417,Lorry,Pegaso,3,3,16,1,0
2418,Lorry,Pegaso,3,3,1,1,1
2419,Lorry,Iveco,3,1,29,1,0
2420,Motorbyke,Ducati,1,1,27,1,0
2421,Motorbyke,Harley Davidson,1,1,19,1,0
2422,Van,Ford,7,7,5,1,0
2423,Tractor,Case,2,1,6,1,0
2424,Lorry,Volvo,3,3,3,1,0
2425,Lorry,Mercedes-Benz,3,2,21,1,0
2426,Tractor,Claas,2,1,30,1,0
2427,Lorry,Agrale,3,2,27,1,0
2428,Car,Ford,2,1,29,1,0
2429,Tractor,Fendt,1,1,7,1,0
2430,Van,Volkswagen,6,6,3,1,0
2431,Lorry,Agrale,3,3,22,1,0
2432,Lorry,Agrale,3,2,29,1,0
2433,Tractor,Valtra,2,2,18,1,0
2434,Without_carnet,Ligier,2,2,9,0,1
2435,Lorry,Iveco,3,2,28,1,0
2436,Tractor,Massey Ferguson,2,2,16,1,0
2437,Without_carnet,Microcar,2,2,17,0,0
2438,Without_carnet,Ligier,2,1,6,0,0
2439,Without_carnet,Chatenet,2,2,21,0,0
2440,Tractor,Massey Ferguson,2,2,25,1,0
2441,Lorry,Volvo,3,3,24,1,0
2442,Without_carnet,Aixam,1,1,19,0,0
2443,Motorbyke,KTM,2,1,20,1,0
2444,Van,Citroen,5,5,4,1,0
2445,Van,Ford,5,5,23,1,0
2446,Car,Jeep,2,2,22,1,0
2447,Van,Ford,6,5,1,1,1
2448,Without_carnet,Chatenet,2,2,27,0,1
2449,Without_carnet,Aixam,1,1,28,0,0
2450,Without_carnet,Aixam,1,1,4,0,0
2451,Motorbyke,Derbi,2,2,25,1,0
2452,Lorry,Mercedes-Benz,3,1,25,1,0
2453,Car,Infiniti,2,1,21,1,0
2454,Tractor,Ford,1,1,6,1,0
2455,Lorry,Iveco,3,3,2,1,0
2456,Motorbyke,Aprilia,1,1,22,1,0
2457,Tractor,Fendt,1,1,18,1,0
2458,Car,Infiniti,3,1,19,1,0
2459,Car,Porsche,5,3,17,1,0
2460,Without_carnet,Ligier,1,1,16,0,0
2461,Motorbyke,Derbi,2,2,24,1,0
2462,Car,Lexus,2,1,15,1,0
2463,Without_carnet,Chatenet,2,1,30,0,0
2464,Lorry,Volvo,3,1,18,1,0
2465,Motorbyke,KTM,1,1,25,1,0
2466,Van,Nissan,7,7,22,1,0
2467,Van,Mercedes-Benz,8,5,0,1,0
2468,Without_carnet,Microcar,2,1,15,0,0
2469,Car,Jaguar,3,2,16,1,0
2470,Lorry,Mercedes-Benz,3,1,28,1,0
2471,Car,Mini,3,1,12,1,0
2472,Lorry,Pegaso,3,1,8,1,0
2473,Without_carnet,Ligier,1,1,4,0,0
2474,Car,Cadillac,2,1,3,1,1
2475,Without_carnet,Ligier,2,2,30,0,1
2476,Tractor,Lanz Bulldog,1,1,29,1,0
2477,Car,Hyunday,2,2,3,1,0
2478,Van,Renault,8,6,15,1,0
2479,Tractor,John Deere,2,1,28,1,0
2480,Motorbyke,Harley Davidson,1,1,16,1,1
2481,Without_carnet,Chatenet,2,2,3,0,0
2482,Tractor,Fendt,2,2,11,1,0
2483,Motorbyke,Yamaha,2,1,14,1,0
2484,Tractor,Massey Ferguson,2,2,14,1,0
2485,Without_carnet,Microcar,1,1,28,0,0
2486,Tractor,Massey Ferguson,2,2,24,1,0
2487,Lorry,Volvo,3,2,7,1,0
2488,Without_carnet,Aixam,2,2,0,0,1
2489,Tractor,Massey Ferguson,2,2,14,1,0
2490,Lorry,Agrale,3,2,10,1,0
2491,Van,Fiat,8,7,9,1,0
2492,Car,Volkswagen,2,2,6,1,0
2493,Car,Dodge,3,3,5,1,0
2494,Lorry,Agrale,3,3,9,1,1
2495,Car,Infiniti,5,1,11,1,0
2496,Car,Ferrari,2,2,5,1,0
2497,Tractor,Lanz Bulldog,1,1,6,1,0
2498,Van,Peugeot,5,5,18,1,1
2499,Tractor,Valtra,2,2,12,1,0
2500,Without_carnet,Aixam,1,1,28,0,0
2501,Tractor,New Holland,2,2,24,1,0
2502,Lorry,Volvo,3,2,8,1,0
2503,Car,Peugeot,3,3,0,1,0
2504,Without_carnet,Ligier,1,1,14,0,0
2505,Van,Seat,8,8,4,1,0
2506,Without_carnet,Aixam,1,1,1,0,0
2507,Without_carnet,Ligier,1,1,1,0,0
2508,Tractor,Case,2,1,28,1,0
2509,Car,Chrysler,4,3,24,1,0
2510,Tractor,Deutz,1,1,7,1,0
2511,Van,Opel,6,6,7,1,0
2512,Van,Renault,8,8,12,1,0
2513,Lorry,Volvo,3,2,3,1,0
2514,Car,Koenigsegg,2,1,22,1,0
2515,Tractor,Case,1,1,10,1,0
2516,Lorry,Pegaso,3,1,10,1,0
2517,Lorry,Agrale,3,3,5,1,0
2518,Van,Mercedes-Benz,8,8,12,1,0
2519,Van,Volkswagen,8,7,11,1,0
2520,Lorry,Mercedes-Benz,3,3,29,1,0
2521,Car,Volkswagen,3,1,23,1,0
2522,Motorbyke,Aprilia,2,2,18,1,0
2523,Van,Opel,7,6,29,1,0
2524,Van,Mercedes-Benz,8,6,3,1,0
2525,Lorry,Iveco,3,3,20,1,0
2526,Motorbyke,Aprilia,2,2,15,1,0
2527,Tractor,Deutz,2,1,20,1,0
2528,Motorbyke,KTM,1,1,18,1,0
2529,Motorbyke,Kawasaki,1,1,28,1,0
2530,Without_carnet,Chatenet,1,1,28,0,0
2531,Car,Chrysler,2,2,1,1,0
2532,Motorbyke,Vespa,2,2,24,1,0
2533,Van,Renault,7,7,7,1,0
2534,Lorry,Volvo,3,2,7,1,0
2535,Motorbyke,Derbi,2,1,29,1,0
2536,Motorbyke,Aprilia,2,1,29,1,0
2537,Van,Citroen,6,6,20,1,1
2538,Lorry,Iveco,3,2,25,1,0
2539,Lorry,Mercedes-Benz,3,2,8,1,0
2540,Van,Volkswagen,8,8,3,1,0
2541,Lorry,Agrale,3,1,14,1,0
2542,Tractor,Massey Ferguson,1,1,1,1,0
2543,Van,Peugeot,7,5,8,1,0
2544,Motorbyke,Harley Davidson,1,1,1,1,0
2545,Lorry,Agrale,3,3,14,1,0
2546,Tractor,Deutz,1,1,24,1,0
2547,Without_carnet,Microcar,1,1,8,0,0
2548,Van,Seat,6,5,28,1,0
2549,Without_carnet,Microcar,1,1,2,0,0
2550,Car,Suzuki,2,2,11,1,0
2551,Without_carnet,Aixam,1,1,16,0,0
2552,Lorry,Iveco,3,1,18,1,0
2553,Motorbyke,Aprilia,2,1,29,1,0
2554,Van,Mercedes-Benz,5,5,7,1,0
2555,Without_carnet,Chatenet,2,2,14,0,0
2556,Van,Opel,5,5,30,1,0
2557,Tractor,Lanz Bulldog,1,1,9,1,0
2558,Tractor,Ford,2,2,4,1,1
2559,Tractor,Claas,2,2,20,1,1
2560,Tractor,Fendt,1,1,8,1,0
2561,Without_carnet,Microcar,2,2,12,0,0
2562,Motorbyke,Kawasaki,1,1,10,1,0
2563,Tractor,Case,2,1,21,1,0
2564,Without_carnet,Ligier,1,1,26,0,0
2565,Motorbyke,Harley Davidson,2,2,27,1,0
2566,Car,Honda,4,4,30,1,0
2567,Car,Audi,2,1,20,1,0
2568,Without_carnet,Chatenet,1,1,9,0,0
2569,Car,Opel,4,2,5,1,0
2570,Van,Citroen,5,5,28,1,0
2571,Without_carnet,Ligier,2,2,7,0,0
2572,Van,Iveco,6,5,4,1,0
2573,Lorry,Volvo,3,3,20,1,1
2574,Lorry,Agrale,3,2,17,1,0
2575,Without_carnet,Ligier,2,1,25,0,0
2576,Motorbyke,Aprilia,2,2,16,1,1
2577,Tractor,New Holland,2,1,29,1,0
2578,Without_carnet,Microcar,1,1,6,0,0
2579,Car,Acura,5,4,26,1,0
2580,Tractor,Ford,1,1,8,1,0
2581,Motorbyke,Kawasaki,1,1,30,1,0
2582,Tractor,Claas,2,2,2,1,0
2583,Van,Ford,5,5,5,1,0
2584,Without_carnet,Chatenet,1,1,24,0,0
2585,Lorry,Agrale,3,2,10,1,0
2586,Car,Porsche,2,2,10,1,0
2587,Car,Hyunday,3,1,6,1,0
2588,Car,Mazda,4,2,12,1,0
2589,Van,Dacia,8,8,14,1,0
2590,Lorry,Agrale,3,3,15,1,0
2591,Tractor,Claas,2,1,21,1,0
2592,Motorbyke,Vespa,2,1,10,1,0
2593,Without_carnet,Chatenet,2,1,16,0,0
2594,Without_carnet,Microcar,2,2,3,0,0
2595,Tractor,John Deere,1,1,23,1,0
2596,Tractor,Fendt,2,1,27,1,0
2597,Without_carnet,Chatenet,2,1,28,0,1
2598,Lorry,Mercedes-Benz,3,1,24,1,0
2599,Lorry,Volvo,3,2,26,1,0
2600,Tractor,Claas,1,1,21,1,0
2601,Van,Seat,7,5,17,1,1
2602,Van,Dacia,6,5,16,1,1
2603,Lorry,Mercedes-Benz,3,2,1,1,0
2604,Motorbyke,Derbi,1,1,0,1,0
2605,Without_carnet,Chatenet,2,2,21,0,0
2606,Lorry,Volvo,3,2,2,1,1
2607,Without_carnet,Microcar,2,2,17,0,0
2608,Without_carnet,Aixam,2,1,19,0,0
2609,Lorry,Pegaso,3,3,0,1,0
2610,Lorry,Agrale,3,2,8,1,0
2611,Tractor,Deutz,1,1,0,1,0
2612,Van,Nissan,8,6,23,1,1
2613,Car,Cadillac,5,1,0,1,0
2614,Van,Iveco,6,6,12,1,0
2615,Without_carnet,Aixam,1,1,4,0,0
2616,Without_carnet,Aixam,2,1,30,0,0
2617,Without_carnet,Chatenet,1,1,26,0,0
2618,Tractor,Deutz,2,1,3,1,0
2619,Without_carnet,Ligier,1,1,4,0,0
2620,Car,Jaguar,4,4,3,1,0
2621,Van,Fiat,8,7,26,1,0
2622,Without_carnet,Ligier,1,1,6,0,0
2623,Car,Infiniti,5,5,12,1,0
2624,Without_carnet,Aixam,2,1,6,0,0
2625,Without_carnet,Microcar,2,2,9,0,0
2626,Lorry,Mercedes-Benz,3,1,6,1,0
2627,Lorry,Iveco,3,2,12,1,0
2628,Tractor,Lanz Bulldog,1,1,15,1,0
2629,Motorbyke,Harley Davidson,2,2,7,1,0
2630,Without_carnet,Microcar,2,1,2,0,0
2631,Van,Fiat,8,7,15,1,0
2632,Car,Acura,5,2,23,1,0
2633,Car,Jaguar,5,5,13,1,0
2634,Tractor,Ford,1,1,3,1,0
2635,Motorbyke,Vespa,2,2,4,1,0
2636,Car,Koenigsegg,2,2,23,1,0
2637,Van,Peugeot,6,5,2,1,0
2638,Lorry,Pegaso,3,2,28,1,0
2639,Van,Ford,5,5,2,1,0
2640,Without_carnet,Chatenet,1,1,12,0,0
2641,Tractor,Massey Ferguson,1,1,6,1,0
2642,Lorry,Volvo,3,1,29,1,0
2643,Motorbyke,Derbi,2,2,12,1,0
2644,Lorry,Iveco,3,3,14,1,0
2645,Without_carnet,Aixam,2,1,28,0,0
2646,Without_carnet,Ligier,1,1,14,0,0
2647,Without_carnet,Chatenet,2,1,5,0,0
2648,Van,Volkswagen,6,5,29,1,0
2649,Motorbyke,Aprilia,2,1,29,1,0
2650,Tractor,John Deere,1,1,29,1,0
2651,Car,BMW,4,1,5,1,0
2652,Van,Iveco,5,5,21,1,0
2653,Without_carnet,Ligier,1,1,4,0,0
2654,Motorbyke,Harley Davidson,2,2,0,1,0
2655,Car,Pagani,2,2,24,1,0
2656,Without_carnet,Aixam,2,2,14,0,0
2657,Lorry,Agrale,3,3,4,1,0
2658,Van,Ford,7,7,9,1,0
2659,Lorry,Mercedes-Benz,3,1,0,1,1
2660,Car,Alfa Romeo,5,1,16,1,0
2661,Lorry,Agrale,3,3,9,1,0
2662,Van,Nissan,8,6,8,1,0
2663,Motorbyke,Ducati,1,1,20,1,0
2664,Without_carnet,Microcar,2,1,29,0,0
2665,Lorry,Volvo,3,1,27,1,0
2666,Without_carnet,Microcar,2,1,9,0,1
2667,Without_carnet,Ligier,2,2,30,0,0
2668,Van,Renault,6,6,7,1,0
2669,Tractor,Fendt,1,1,29,1,0
2670,Van,Iveco,6,5,30,1,0
2671,Without_carnet,Microcar,2,1,5,0,0
2672,Van,Volkswagen,8,7,24,1,0
2673,Car,Infiniti,3,2,29,1,0
2674,Car,Bugatti,4,2,12,1,0
2675,Without_carnet,Aixam,1,1,17,0,0
2676,Lorry,Mercedes-Benz,3,3,14,1,0
2677,Van,Iveco,6,6,23,1,0
2678,Without_carnet,Microcar,1,1,9,0,0
2679,Car,Toyota,5,1,8,1,1
2680,Car,Nissan,4,3,17,1,0
2681,Van,Nissan,8,5,14,1,0
2682,Without_carnet,Aixam,2,1,24,0,0
2683,Tractor,Lanz Bulldog,1,1,6,1,0
2684,Lorry,Iveco,3,3,24,1,0
2685,Lorry,Mercedes-Benz,3,2,16,1,0
2686,Lorry,Pegaso,3,2,13,1,0
2687,Van,Citroen,8,6,1,1,0
2688,Without_carnet,Microcar,1,1,23,0,0
2689,Without_carnet,Ligier,1,1,9,0,0
2690,Motorbyke,Vespa,1,1,15,1,0
2691,Motorbyke,Harley Davidson,1,1,6,1,0
2692,Motorbyke,Aprilia,1,1,8,1,0
2693,Van,Toyota,7,7,30,1,0
2694,Van,Renault,7,6,3,1,0
2695,Tractor,Valtra,2,2,27,1,1
2696,Lorry,Pegaso,3,1,28,1,0
2697,Without_carnet,Chatenet,1,1,23,0,0
2698,Tractor,Massey Ferguson,1,1,27,1,0
2699,Van,Iveco,6,5,17,1,0
2700,Motorbyke,KTM,1,1,7,1,0
2701,Lorry,Mercedes-Benz,3,2,8,1,0
2702,Lorry,Pegaso,3,3,29,1,0
2703,Lorry,Agrale,3,1,16,1,0
2704,Car,Mini,2,1,1,1,0
2705,Lorry,Volvo,3,2,16,1,0
2706,Car,Citroen,2,1,0,1,0
2707,Van,Dacia,8,6,19,1,0
2708,Van,Ford,6,5,18,1,0
2709,Van,Peugeot,7,7,28,1,0
2710,Tractor,Case,1,1,20,1,1
2711,Tractor,Fendt,2,2,15,1,0
2712,Van,Mercedes-Benz,5,5,5,1,0
2713,Without_carnet,Chatenet,2,2,14,0,0
2714,Without_carnet,Ligier,1,1,15,0,0
2715,Without_carnet,Aixam,1,1,4,0,0
2716,Tractor,Claas,2,2,21,1,0
2717,Car,Tesla,3,3,13,1,0
2718,Lorry,Iveco,3,3,5,1,0
2719,Car,Dodge,3,2,8,1,0
2720,Without_carnet,Chatenet,2,2,20,0,0
2721,Car,Toyota,2,1,8,1,0
2722,Van,Toyota,5,5,12,1,0
2723,Motorbyke,Vespa,1,1,26,1,0
2724,Van,Fiat,7,5,26,1,1
2725,Van,Citroen,7,5,14,1,0
2726,Without_carnet,Ligier,1,1,24,0,0
2727,Car,Aston Martin,4,2,28,1,0
2728,Lorry,Pegaso,3,2,30,1,0
2729,Van,Nissan,5,5,4,1,0
2730,Van,Fiat,7,7,29,1,0
2731,Tractor,Deutz,2,1,3,1,0
2732,Motorbyke,Derbi,1,1,8,1,0
2733,Without_carnet,Aixam,1,1,29,0,0
2734,Van,Renault,7,5,29,1,0
2735,Van,Citroen,5,5,10,1,0
2736,Motorbyke,Aprilia,2,2,13,1,0
2737,Van,Mercedes-Benz,5,5,11,1,0
2738,Lorry,Agrale,3,3,11,1,0
2739,Van,Nissan,5,5,28,1,0
2740,Lorry,Agrale,3,1,10,1,0
2741,Car,Dodge,3,3,18,1,1
2742,Lorry,Volvo,3,2,5,1,0
2743,Van,Fiat,5,5,7,1,0
2744,Car,BMW,4,1,5,1,0
2745,Car,Chevrolet,4,1,9,1,0
2746,Motorbyke,Yamaha,2,2,11,1,0
2747,Without_carnet,Chatenet,2,2,28,0,0
2748,Van,Citroen,6,6,17,1,0
2749,Car,Koenigsegg,2,1,28,1,0
2750,Van,Dacia,8,8,2,1,0
2751,Motorbyke,Derbi,2,1,27,1,0
2752,Tractor,Deutz,2,1,16,1,0
2753,Lorry,Agrale,3,3,1,1,0
2754,Motorbyke,Harley Davidson,1,1,6,1,0
2755,Car,Bentley,4,4,20,1,0
2756,Tractor,Massey Ferguson,1,1,22,1,0
2757,Motorbyke,Ducati,1,1,29,1,0
2758,Lorry,Iveco,3,2,28,1,1
2759,Van,Seat,6,5,3,1,0
2760,Lorry,Agrale,3,1,12,1,1
2761,Lorry,Volvo,3,1,30,1,0
2762,Lorry,Iveco,3,3,9,1,0
2763,Without_carnet,Microcar,1,1,2,0,0
2764,Lorry,Iveco,3,3,8,1,0
2765,Motorbyke,Derbi,2,2,9,1,0
2766,Lorry,Volvo,3,3,8,1,0
2767,Tractor,Lanz Bulldog,1,1,4,1,0
2768,Motorbyke,KTM,1,1,18,1,0
2769,Lorry,Agrale,3,1,10,1,0
2770,Tractor,Massey Ferguson,1,1,5,1,0
2771,Car,Dodge,3,2,24,1,0
2772,Car,Tesla,3,3,5,1,0
2773,Van,Volkswagen,8,7,20,1,0
2774,Van,Renault,5,5,6,1,0
2775,Van,Opel,8,5,27,1,0
2776,Van,Opel,5,5,19,1,0
2777,Without_carnet,Ligier,1,1,18,0,1
2778,Van,Opel,5,5,16,1,0
2779,Without_carnet,Microcar,1,1,24,0,0
2780,Lorry,Mercedes-Benz,3,1,1,1,0
2781,Without_carnet,Microcar,2,1,28,0,0
2782,Van,Iveco,8,5,18,1,0
2783,Tractor,Valtra,1,1,29,1,0
2784,Motorbyke,Ducati,1,1,7,1,0
2785,Car,Ford,5,2,25,1,0
2786,Lorry,Pegaso,3,1,29,1,0
2787,Lorry,Iveco,3,3,18,1,0
2788,Motorbyke,Harley Davidson,2,2,13,1,0
2789,Van,Fiat,5,5,11,1,0
2790,Tractor,Deutz,2,2,28,1,1
2791,Car,Lamborgini,3,2,2,1,0
2792,Tractor,Claas,1,1,6,1,0
2793,Car,Maserati,3,2,1,1,0
2794,Car,Mini,4,1,11,1,0
2795,Car,Toyota,3,3,2,1,0
2796,Van,Renault,6,6,4,1,0
2797,Van,Fiat,5,5,27,1,0
2798,Car,Maserati,2,1,4,1,0
2799,Lorry,Pegaso,3,2,23,1,0
2800,Van,Citroen,6,6,13,1,0
2801,Without_carnet,Ligier,2,1,13,0,0
2802,Car,Dodge,5,1,16,1,0
2803,Car,Tesla,2,1,17,1,0
2804,Motorbyke,Ducati,2,2,30,1,0
2805,Van,Mercedes-Benz,7,6,21,1,0
2806,Without_carnet,Ligier,2,2,19,0,0
2807,Tractor,Claas,2,2,2,1,0
2808,Tractor,New Holland,2,1,17,1,1
2809,Motorbyke,KTM,2,1,28,1,0
2810,Lorry,Volvo,3,3,19,1,0
2811,Motorbyke,Aprilia,1,1,30,1,0
2812,Van,Nissan,8,5,30,1,0
2813,Tractor,John Deere,1,1,29,1,1
2814,Without_carnet,Microcar,1,1,4,0,0
2815,Without_carnet,Chatenet,2,2,8,0,0
2816,Tractor,Lanz Bulldog,1,1,17,1,0
2817,Lorry,Agrale,3,2,26,1,0
2818,Van,Citroen,8,5,22,1,0
2819,Van,Ford,5,5,24,1,0
2820,Tractor,Deutz,1,1,30,1,0
2821,Car,Jeep,5,1,12,1,0
2822,Van,Ford,8,6,1,1,1
2823,Motorbyke,Vespa,1,1,11,1,1
2824,Lorry,Agrale,3,3,25,1,1
2825,Car,Suzuki,3,1,21,1,0
2826,Without_carnet,Aixam,1,1,16,0,0
2827,Without_carnet,Ligier,1,1,20,0,1
2828,Motorbyke,Yamaha,1,1,4,1,0
2829,Van,Renault,7,6,10,1,0
2830,Tractor,Claas,1,1,30,1,1
2831,Motorbyke,Aprilia,1,1,12,1,0
2832,Lorry,Mercedes-Benz,3,1,28,1,0
2833,Car,Chevrolet,2,1,22,1,0
2834,Van,Ford,7,7,16,1,0
2835,Car,Opel,3,1,11,1,0
2836,Tractor,John Deere,1,1,12,1,0
2837,Lorry,Volvo,3,2,3,1,0
2838,Lorry,Agrale,3,1,7,1,0
2839,Without_carnet,Ligier,1,1,13,0,0
2840,Motorbyke,Derbi,1,1,11,1,0
2841,Without_carnet,Aixam,1,1,11,0,0
2842,Lorry,Agrale,3,3,18,1,0
2843,Without_carnet,Chatenet,2,2,12,0,0
2844,Van,Peugeot,7,5,28,1,0
2845,Van,Volkswagen,7,5,26,1,0
2846,Lorry,Volvo,3,1,1,1,0
2847,Van,Mercedes-Benz,6,5,18,1,0
2848,Car,Nissan,3,3,19,1,0
2849,Lorry,Iveco,3,3,12,1,0
2850,Lorry,Volvo,3,1,29,1,0
2851,Car,Tesla,3,1,24,1,0
2852,Motorbyke,Vespa,1,1,23,1,0
2853,Tractor,Ford,1,1,8,1,1
2854,Car,Mazda,3,1,24,1,0
2855,Van,Seat,8,6,9,1,0
2856,Motorbyke,Ducati,2,2,2,1,0
2857,Lorry,Pegaso,3,2,9,1,0
2858,Without_carnet,Aixam,1,1,15,0,0
2859,Lorry,Pegaso,3,2,5,1,0
2860,Without_carnet,Microcar,1,1,15,0,0
2861,Motorbyke,Harley Davidson,2,2,9,1,0
2862,Motorbyke,Derbi,1,1,14,1,0
2863,Without_carnet,Aixam,1,1,1,0,0
2864,Tractor,Valtra,2,2,8,1,0
2865,Tractor,Case,1,1,3,1,0
2866,Lorry,Mercedes-Benz,3,2,29,1,0
2867,Van,Toyota,6,6,23,1,1
2868,Tractor,Massey Ferguson,2,2,12,1,0
2869,Without_carnet,Aixam,1,1,11,0,0
2870,Without_carnet,Ligier,1,1,16,0,0
2871,Motorbyke,Vespa,1,1,0,1,1
2872,Without_carnet,Ligier,1,1,8,0,0
2873,Tractor,New Holland,1,1,17,1,1
2874,Car,Nissan,3,3,15,1,0
2875,Motorbyke,Derbi,2,2,12,1,1
2876,Motorbyke,Harley Davidson,1,1,30,1,0
2877,Lorry,Agrale,3,1,6,1,0
2878,Car,KIA,3,3,20,1,0
2879,Without_carnet,Microcar,2,1,13,0,0
2880,Lorry,Agrale,3,3,4,1,0
2881,Motorbyke,Aprilia,2,2,8,1,0
2882,Lorry,Volvo,3,3,8,1,0
2883,Tractor,Ford,1,1,17,1,0
2884,Car,Lexus,4,3,11,1,0
2885,Without_carnet,Microcar,1,1,27,0,0
2886,Car,Infiniti,3,3,1,1,1
2887,Van,Toyota,6,5,12,1,0
2888,Tractor,John Deere,1,1,25,1,0
2889,Tractor,Deutz,2,1,30,1,0
2890,Without_carnet,Aixam,2,1,2,0,0
2891,Van,Iveco,8,5,6,1,0
2892,Without_carnet,Microcar,1,1,23,0,0
2893,Motorbyke,Derbi,1,1,8,1,0
2894,Motorbyke,Kawasaki,1,1,23,1,0
2895,Lorry,Volvo,3,2,12,1,0
2896,Car,Cadillac,5,4,10,1,0
2897,Van,Seat,6,5,28,1,1
2898,Without_carnet,Ligier,2,2,11,0,0
2899,Motorbyke,Aprilia,2,2,23,1,0
2900,Without_carnet,Ligier,1,1,7,0,0
2901,Tractor,Case,2,2,5,1,0
2902,Lorry,Mercedes-Benz,3,3,15,1,1
2903,Without_carnet,Aixam,2,1,12,0,0
2904,Tractor,Valtra,1,1,3,1,0
2905,Car,Saab,2,2,8,1,0
2906,Car,Chrysler,5,5,11,1,1
2907,Car,Peugeot,2,2,2,1,0
2908,Tractor,Lanz Bulldog,1,1,7,1,0
2909,Motorbyke,Aprilia,2,2,23,1,0
2910,Without_carnet,Aixam,2,2,23,0,0
2911,Motorbyke,Aprilia,1,1,30,1,0
2912,Van,Opel,8,8,20,1,0
2913,Tractor,Claas,1,1,21,1,0
2914,Van,Ford,5,5,28,1,0
2915,Motorbyke,Aprilia,2,2,11,1,1
2916,Lorry,Volvo,3,3,15,1,1
2917,Without_carnet,Aixam,2,1,27,0,0
2918,Without_carnet,Ligier,1,1,3,0,0
2919,Motorbyke,Harley Davidson,2,2,23,1,1
2920,Car,Mercedes-Benz,3,1,15,1,0
2921,Tractor,Massey Ferguson,2,1,7,1,1
2922,Tractor,Lanz Bulldog,1,1,14,1,1
2923,Lorry,Iveco,3,2,0,1,1
2924,Van,Nissan,5,5,26,1,0
2925,Tractor,Claas,1,1,26,1,0
2926,Car,Peugeot,5,2,4,1,0
2927,Without_carnet,Ligier,1,1,3,0,0
2928,Van,Iveco,7,6,9,1,0
2929,Tractor,Valtra,1,1,30,1,0
2930,Van,Ford,8,6,7,1,0
2931,Lorry,Mercedes-Benz,3,2,19,1,1
2932,Car,BMW,2,1,18,1,0
2933,Tractor,Fendt,1,1,14,1,0
2934,Motorbyke,Derbi,2,1,28,1,1
2935,Lorry,Agrale,3,2,14,1,0
2936,Van,Opel,8,8,23,1,0
2937,Tractor,Fendt,2,2,4,1,0
2938,Motorbyke,Vespa,2,2,22,1,0
2939,Motorbyke,Kawasaki,1,1,26,1,0
2940,Car,Rolls Royce,3,3,2,1,0
2941,Van,Fiat,5,5,2,1,0
2942,Motorbyke,Derbi,1,1,1,1,0
2943,Car,Tesla,4,3,14,1,0
2944,Motorbyke,Kawasaki,2,1,15,1,0
2945,Lorry,Agrale,3,1,14,1,1
2946,Van,Renault,6,6,21,1,0
2947,Car,Mercedes-Benz,5,4,19,1,0
2948,Motorbyke,Aprilia,1,1,29,1,0
2949,Motorbyke,Aprilia,1,1,9,1,0
2950,Without_carnet,Microcar,2,2,5,0,0
2951,Lorry,Pegaso,3,3,23,1,0
2952,Van,Toyota,5,5,16,1,1
2953,Without_carnet,Aixam,2,2,7,0,1
2954,Lorry,Volvo,3,2,0,1,0
2955,Lorry,Agrale,3,3,29,1,0
2956,Tractor,Fendt,2,2,4,1,0
2957,Van,Toyota,8,6,18,1,1
2958,Motorbyke,Yamaha,2,1,2,1,0
2959,Car,Renault,5,3,8,1,0
2960,Without_carnet,Ligier,1,1,19,0,0
2961,Tractor,New Holland,2,1,0,1,0
2962,Tractor,New Holland,1,1,8,1,0
2963,Van,Citroen,8,7,14,1,0
2964,Tractor,Lanz Bulldog,1,1,11,1,1
2965,Van,Seat,7,7,5,1,0
2966,Lorry,Pegaso,3,1,20,1,1
2967,Car,Pagani,4,2,26,1,0
2968,Without_carnet,Microcar,1,1,9,0,0
2969,Tractor,Lanz Bulldog,2,2,24,1,0
2970,Tractor,New Holland,1,1,3,1,0
2971,Car,Lexus,4,2,24,1,0
2972,Motorbyke,Aprilia,2,2,20,1,0
2973,Without_carnet,Aixam,2,1,11,0,0
2974,Car,Toyota,4,4,2,1,0
2975,Tractor,Valtra,2,1,2,1,0
2976,Van,Volkswagen,8,7,14,1,0
2977,Motorbyke,Harley Davidson,2,1,19,1,0
2978,Car,Lamborgini,3,2,8,1,0
2979,Tractor,Claas,1,1,27,1,0
2980,Lorry,Mercedes-Benz,3,1,13,1,0
2981,Motorbyke,Aprilia,2,2,6,1,0
2982,Tractor,Claas,2,2,5,1,0
2983,Without_carnet,Ligier,2,2,22,0,0
2984,Without_carnet,Microcar,2,1,21,0,0
2985,Lorry,Iveco,3,1,17,1,0
2986,Without_carnet,Microcar,2,1,26,0,0
2987,Without_carnet,Chatenet,1,1,25,0,0
2988,Lorry,Agrale,3,1,13,1,0
2989,Van,Dacia,8,7,15,1,0
2990,Tractor,Ford,2,1,18,1,0
2991,Tractor,Ford,1,1,14,1,0
2992,Lorry,Volvo,3,2,14,1,0
2993,Tractor,Deutz,1,1,25,1,1
2994,Motorbyke,Kawasaki,2,2,24,1,0
2995,Lorry,Mercedes-Benz,3,2,24,1,0
2996,Lorry,Volvo,3,2,5,1,0
2997,Without_carnet,Microcar,2,1,0,0,0
2998,Tractor,Ford,1,1,15,1,0
