id,start,end,road_name,road_type,black_point,signposting,radar
734,122,123,A-12,highway,0,1,0
735,123,124,A-12,highway,0,1,0
736,124,125,A-12,highway,0,0,0
737,125,126,A-12,highway,0,1,0
738,126,127,A-12,highway,0,1,0
739,127,128,A-12,highway,0,0,0
740,128,129,A-12,highway,0,0,0
741,129,130,A-12,highway,0,0,1
742,130,131,A-12,highway,0,1,0
743,131,132,A-12,highway,1,0,0
744,0,1,A-13,highway,0,0,0
745,1,2,A-13,highway,1,1,0
746,2,3,A-13,highway,1,1,1
747,3,4,A-13,highway,0,1,0
748,4,5,A-13,highway,0,0,0
749,5,6,A-13,highway,0,0,0
750,6,7,A-14,highway,0,1,0
751,7,8,A-14,highway,0,1,0
752,8,9,A-14,highway,0,0,0
753,9,10,A-14,highway,0,0,0
754,10,11,A-14,highway,0,1,0
755,11,12,A-14,highway,1,0,1
756,12,13,A-14,highway,0,1,1
757,13,14,A-14,highway,0,0,0
758,14,15,A-14,highway,0,1,0
759,15,16,A-14,highway,0,0,1
760,16,17,A-14,highway,0,0,1
761,0,1,A-14-R2,highway,0,0,0
762,1,2,A-14-R2,highway,0,1,0
763,2,3,A-14-R2,highway,1,1,1
764,0,1,A-15,highway,0,0,0
765,1,2,A-15,highway,0,0,1
766,2,3,A-15,highway,0,1,1
767,3,4,A-15,highway,1,0,1
768,4,5,A-15,highway,0,1,1
769,5,6,A-15,highway,0,0,0
770,6,7,A-15,highway,0,1,1
771,7,8,A-15,highway,0,1,0
772,8,9,A-15,highway,0,1,0
773,9,10,A-15,highway,0,0,0
774,10,11,A-15,highway,0,1,1
775,11,12,A-15,highway,0,1,0
776,12,13,A-15,highway,0,1,1
777,13,14,A-15,highway,0,1,0
778,14,15,A-15,highway,0,0,1
779,15,16,A-15,highway,0,0,0
780,16,17,A-15,highway,0,1,1
781,17,18,A-15,highway,0,0,0
782,18,19,A-15,highway,0,1,0
783,19,20,A-15,highway,0,0,0
784,20,21,A-15,highway,0,1,0
785,21,22,A-15,highway,0,0,0
786,22,23,A-15,highway,0,1,0
787,23,24,A-15,highway,0,1,0
788,24,25,A-15,highway,0,0,0
789,25,26,A-15,highway,0,0,0
790,26,27,A-15,highway,0,0,0
791,27,28,A-15,highway,0,1,0
792,28,29,A-15,highway,0,1,1
793,29,30,A-15,highway,0,0,1
794,30,31,A-15,highway,0,0,0
795,31,32,A-15,highway,0,0,0
796,32,33,A-15,highway,0,1,1
797,33,34,A-15,highway,0,0,0
798,34,35,A-15,highway,0,0,0
799,35,36,A-15,highway,0,1,0
800,36,37,A-15,highway,1,1,0
801,37,38,A-15,highway,0,0,0
802,38,39,A-15,highway,0,0,0
803,39,40,A-15,highway,0,1,0
804,40,41,A-15,highway,0,0,0
805,41,42,A-15,highway,0,1,1
806,42,43,A-15,highway,0,0,1
807,43,44,A-15,highway,0,0,0
808,44,45,A-15,highway,0,1,0
809,45,46,A-15,highway,0,1,0
810,46,47,A-15,highway,0,0,1
811,47,48,A-15,highway,1,1,0
812,48,49,A-15,highway,0,1,0
813,49,50,A-15,highway,1,0,0
814,50,51,A-15,highway,0,0,0
815,51,52,A-15,highway,0,0,1
816,52,53,A-15,highway,0,1,0
817,53,54,A-15,highway,0,1,0
818,54,55,A-15,highway,0,1,0
819,55,56,A-15,highway,0,1,0
820,56,57,A-15,highway,0,0,0
821,57,58,A-15,highway,0,1,1
822,58,59,A-15,highway,1,0,0
823,59,60,A-15,highway,1,1,0
824,60,61,A-15,highway,0,1,0
825,61,62,A-15,highway,0,1,0
826,62,63,A-15,highway,1,1,1
827,63,64,A-15,highway,0,0,0
828,64,65,A-15,highway,0,1,0
829,65,66,A-15,highway,0,1,1
830,66,67,A-15,highway,0,1,0
831,67,68,A-15,highway,0,1,0
832,68,69,A-15,highway,0,1,1
833,69,70,A-15,highway,0,1,1
834,70,71,A-15,highway,0,1,1
835,71,72,A-15,highway,0,0,1
836,72,73,A-15,highway,0,0,0
837,73,74,A-15,highway,0,1,0
838,74,75,A-15,highway,1,1,1
839,75,76,A-15,highway,0,0,0
840,76,77,A-15,highway,0,0,1
841,77,78,A-15,highway,0,0,1
842,78,79,A-15,highway,0,0,0
843,79,80,A-15,highway,0,0,0
844,80,81,A-15,highway,0,0,0
845,81,82,A-15,highway,0,0,0
846,82,83,A-15,highway,0,1,1
847,83,84,A-15,highway,0,0,1
848,84,85,A-15,highway,0,1,1
849,85,86,A-15,highway,0,1,0
850,86,87,A-15,highway,0,1,0
851,87,88,A-15,highway,0,1,0
852,88,89,A-15,highway,0,0,0
853,89,90,A-15,highway,0,1,0
854,90,91,A-15,highway,0,1,0
855,91,92,A-15,highway,0,1,1
856,92,93,A-15,highway,0,1,0
857,93,94,A-15,highway,0,1,0
858,94,95,A-15,highway,0,0,1
859,95,96,A-15,highway,0,0,0
860,96,97,A-15,highway,0,1,0
861,97,98,A-15,highway,0,1,0
862,98,99,A-15,highway,1,0,0
863,99,100,A-15,highway,0,0,0
864,100,101,A-15,highway,0,1,0
865,101,102,A-15,highway,0,1,0
866,102,103,A-15,highway,0,1,0
867,103,104,A-15,highway,0,0,1
868,104,105,A-15,highway,0,1,0
869,105,106,A-15,highway,0,1,0
870,106,107,A-15,highway,0,1,0
871,107,108,A-15,highway,0,0,0
872,40,41,A-1A,highway,0,1,0
873,41,42,A-1A,highway,0,1,0
874,42,43,A-1A,highway,0,0,0
875,43,44,A-1A,highway,0,1,1
876,44,45,A-1A,highway,0,1,0
877,45,46,A-1A,highway,1,1,1
878,46,47,A-1A,highway,0,1,1
879,47,48,A-1A,highway,0,1,1
880,5,6,A-2,highway,0,1,0
881,6,7,A-2,highway,0,1,1
882,7,8,A-2,highway,0,1,0
883,8,9,A-2,highway,0,1,0
884,9,10,A-2,highway,0,1,0
885,10,11,A-2,highway,0,1,0
886,11,12,A-2,highway,1,0,0
887,12,13,A-2,highway,0,1,0
888,13,14,A-2,highway,0,0,0
889,14,15,A-2,highway,0,1,1
890,15,16,A-2,highway,0,1,0
891,16,17,A-2,highway,0,1,1
892,17,18,A-2,highway,0,1,0
893,18,19,A-2,highway,0,0,0
894,19,20,A-2,highway,0,1,0
895,20,21,A-2,highway,0,0,0
896,21,22,A-2,highway,0,0,0
897,22,23,A-2,highway,1,1,1
898,23,24,A-2,highway,0,1,0
899,24,25,A-2,highway,0,1,0
900,25,26,A-2,highway,0,0,1
901,26,27,A-2,highway,0,0,0
902,27,28,A-2,highway,0,0,0
903,28,29,A-2,highway,0,0,1
904,29,30,A-2,highway,0,1,1
905,30,31,A-2,highway,0,1,0
906,31,32,A-2,highway,0,1,0
907,32,33,A-2,highway,0,1,1
908,33,34,A-2,highway,0,1,0
909,34,35,A-2,highway,0,1,0
910,35,36,A-2,highway,0,1,0
911,36,37,A-2,highway,0,1,1
912,37,38,A-2,highway,0,1,0
913,38,39,A-2,highway,0,1,1
914,39,40,A-2,highway,0,0,0
915,40,41,A-2,highway,0,1,0
916,41,42,A-2,highway,0,0,1
917,42,43,A-2,highway,0,1,0
918,43,44,A-2,highway,1,1,1
919,44,45,A-2,highway,0,0,1
920,45,46,A-2,highway,0,0,0
921,46,47,A-2,highway,0,0,1
922,47,48,A-2,highway,0,0,0
923,48,49,A-2,highway,0,1,0
924,49,50,A-2,highway,0,1,0
925,50,51,A-2,highway,0,0,0
926,51,52,A-2,highway,0,0,0
927,52,53,A-2,highway,0,1,0
928,53,54,A-2,highway,1,1,0
929,54,55,A-2,highway,0,1,0
930,55,56,A-2,highway,0,1,0
931,56,57,A-2,highway,1,0,0
932,57,58,A-2,highway,1,0,0
933,58,59,A-2,highway,1,1,1
934,59,60,A-2,highway,0,0,0
935,60,61,A-2,highway,0,0,0
936,61,62,A-2,highway,0,1,0
937,62,63,A-2,highway,0,1,1
938,63,64,A-2,highway,0,1,0
939,64,65,A-2,highway,0,1,0
940,65,66,A-2,highway,0,0,1
941,66,67,A-2,highway,1,0,0
942,67,68,A-2,highway,0,1,0
943,68,69,A-2,highway,0,1,0
944,69,70,A-2,highway,0,0,0
945,70,71,A-2,highway,0,0,1
946,71,72,A-2,highway,0,1,0
947,72,73,A-2,highway,0,0,0
948,73,74,A-2,highway,0,0,0
949,74,75,A-2,highway,1,0,0
950,75,76,A-2,highway,1,1,0
951,76,77,A-2,highway,0,0,0
952,77,78,A-2,highway,0,1,0
953,78,79,A-2,highway,0,1,1
954,79,80,A-2,highway,0,1,1
955,80,81,A-2,highway,0,1,1
956,81,82,A-2,highway,0,0,0
957,82,83,A-2,highway,0,0,0
958,83,84,A-2,highway,0,1,0
959,84,85,A-2,highway,0,1,0
960,85,86,A-2,highway,0,1,0
961,86,87,A-2,highway,0,1,0
962,87,88,A-2,highway,0,1,0
963,88,89,A-2,highway,0,0,0
964,89,90,A-2,highway,0,1,1
965,90,91,A-2,highway,0,0,0
966,91,92,A-2,highway,0,1,1
967,92,93,A-2,highway,0,0,0
968,93,94,A-2,highway,0,1,1
969,94,95,A-2,highway,0,0,0
970,95,96,A-2,highway,1,1,0
971,96,97,A-2,highway,0,1,0
972,97,98,A-2,highway,0,1,0
973,98,99,A-2,highway,0,1,1
974,99,100,A-2,highway,0,0,0
975,100,101,A-2,highway,0,0,0
976,101,102,A-2,highway,0,1,1
977,102,103,A-2,highway,0,1,0
978,103,104,A-2,highway,0,1,0
979,104,105,A-2,highway,0,1,1
980,105,106,A-2,highway,0,0,0
981,106,107,A-2,highway,0,1,0
982,107,108,A-2,highway,0,0,1
983,108,109,A-2,highway,0,1,1
984,109,110,A-2,highway,1,1,0
985,110,111,A-2,highway,0,1,1
986,111,112,A-2,highway,0,1,1
987,112,113,A-2,highway,0,1,0
988,113,114,A-2,highway,0,1,1
989,114,115,A-2,highway,0,0,0
990,115,116,A-2,highway,0,1,0
991,116,117,A-2,highway,0,1,1
992,117,118,A-2,highway,0,1,0
993,118,119,A-2,highway,0,1,0
994,119,120,A-2,highway,0,0,0
995,120,121,A-2,highway,0,1,1
996,121,122,A-2,highway,0,1,0
997,122,123,A-2,highway,1,1,1
998,123,124,A-2,highway,0,1,0
999,124,125,A-2,highway,0,1,0
1000,125,126,A-2,highway,0,0,0
1001,126,127,A-2,highway,0,1,1
1002,127,128,A-2,highway,0,1,0
1003,128,129,A-2,highway,0,1,0
1004,129,130,A-2,highway,1,1,1
1005,130,131,A-2,highway,0,0,0
1006,131,132,A-2,highway,0,0,1
1007,132,133,A-2,highway,0,1,0
1008,133,134,A-2,highway,1,1,0
1009,134,135,A-2,highway,0,1,0
1010,135,136,A-2,highway,0,0,0
1011,136,137,A-2,highway,0,1,0
1012,137,138,A-2,highway,0,1,0
1013,138,139,A-2,highway,0,0,0
1014,139,140,A-2,highway,0,1,0
1015,140,141,A-2,highway,0,0,1
1016,141,142,A-2,highway,0,0,0
1017,142,143,A-2,highway,0,1,0
1018,143,144,A-2,highway,0,1,0
1019,144,145,A-2,highway,0,1,0
1020,145,146,A-2,highway,1,1,0
1021,146,147,A-2,highway,0,1,0
1022,147,148,A-2,highway,0,1,0
1023,148,149,A-2,highway,0,0,0
1024,149,150,A-2,highway,0,0,0
1025,150,151,A-2,highway,0,1,1
1026,151,152,A-2,highway,0,0,1
1027,152,153,A-2,highway,0,1,0
1028,153,154,A-2,highway,1,0,0
1029,154,155,A-2,highway,0,0,0
1030,155,156,A-2,highway,0,1,1
1031,156,157,A-2,highway,0,0,0
1032,157,158,A-2,highway,1,1,0
1033,158,159,A-2,highway,0,1,1
1034,159,160,A-2,highway,0,1,0
1035,160,161,A-2,highway,1,0,1
1036,161,162,A-2,highway,0,1,1
1037,162,163,A-2,highway,1,0,1
1038,163,164,A-2,highway,0,1,1
1039,164,165,A-2,highway,0,1,0
1040,165,166,A-2,highway,0,1,0
1041,166,167,A-2,highway,0,1,0
1042,167,168,A-2,highway,0,1,0
1043,168,169,A-2,highway,0,0,0
1044,169,170,A-2,highway,0,0,0
1045,170,171,A-2,highway,0,1,0
1046,171,172,A-2,highway,0,0,0
1047,172,173,A-2,highway,0,0,1
1048,173,174,A-2,highway,0,0,1
1049,174,175,A-2,highway,0,1,1
1050,175,176,A-2,highway,1,0,1
1051,176,177,A-2,highway,0,1,1
1052,177,178,A-2,highway,0,1,0
1053,178,179,A-2,highway,0,0,1
1054,179,180,A-2,highway,0,0,0
1055,180,181,A-2,highway,0,1,0
1056,181,182,A-2,highway,1,0,0
1057,182,183,A-2,highway,0,0,1
1058,183,184,A-2,highway,1,1,0
1059,184,185,A-2,highway,0,1,0
1060,185,186,A-2,highway,0,0,0
1061,186,187,A-2,highway,0,1,1
1062,187,188,A-2,highway,1,1,0
1063,188,189,A-2,highway,0,0,1
1064,189,190,A-2,highway,0,1,0
1065,190,191,A-2,highway,0,0,0
1066,191,192,A-2,highway,0,1,0
1067,192,193,A-2,highway,0,1,0
1068,193,194,A-2,highway,0,0,1
1069,194,195,A-2,highway,1,0,0
1070,195,196,A-2,highway,0,1,0
1071,196,197,A-2,highway,1,1,0
1072,197,198,A-2,highway,0,1,0
1073,198,199,A-2,highway,0,0,1
1074,199,200,A-2,highway,0,1,0
1075,200,201,A-2,highway,0,1,0
1076,201,202,A-2,highway,0,1,0
1077,202,203,A-2,highway,0,1,1
1078,203,204,A-2,highway,0,0,1
1079,204,205,A-2,highway,0,0,0
1080,205,206,A-2,highway,0,1,0
1081,206,207,A-2,highway,0,1,0
1082,207,208,A-2,highway,0,0,0
1083,208,209,A-2,highway,0,1,0
1084,209,210,A-2,highway,0,0,0
1085,210,211,A-2,highway,0,1,0
1086,211,212,A-2,highway,0,1,0
1087,212,213,A-2,highway,1,0,0
1088,213,214,A-2,highway,0,1,0
1089,214,215,A-2,highway,0,1,1
1090,215,216,A-2,highway,0,0,1
1091,216,217,A-2,highway,0,1,0
1092,217,218,A-2,highway,0,0,0
1093,218,219,A-2,highway,0,0,1
1094,219,220,A-2,highway,0,1,1
1095,220,221,A-2,highway,0,0,1
1096,221,222,A-2,highway,0,1,0
1097,222,223,A-2,highway,0,1,0
1098,223,224,A-2,highway,0,1,0
1099,224,225,A-2,highway,0,1,0
1100,225,226,A-2,highway,0,1,0
1101,226,227,A-2,highway,0,1,1
1102,227,228,A-2,highway,0,0,1
1103,228,229,A-2,highway,0,1,1
1104,229,230,A-2,highway,0,0,0
1105,230,231,A-2,highway,0,1,0
1106,231,232,A-2,highway,0,0,0
1107,232,233,A-2,highway,0,1,0
1108,233,234,A-2,highway,0,0,0
1109,234,235,A-2,highway,0,0,1
1110,235,236,A-2,highway,1,0,0
1111,236,237,A-2,highway,0,1,0
1112,237,238,A-2,highway,0,0,0
1113,238,239,A-2,highway,0,0,0
1114,239,240,A-2,highway,0,1,1
1115,240,241,A-2,highway,0,0,0
1116,241,242,A-2,highway,1,1,0
1117,242,243,A-2,highway,0,0,0
1118,243,244,A-2,highway,0,1,0
1119,244,245,A-2,highway,0,1,0
1120,245,246,A-2,highway,0,1,1
1121,246,247,A-2,highway,0,0,1
1122,247,248,A-2,highway,0,0,1
1123,248,249,A-2,highway,0,1,0
1124,249,250,A-2,highway,0,1,0
1125,250,251,A-2,highway,0,0,1
1126,251,252,A-2,highway,0,1,0
1127,252,253,A-2,highway,0,1,0
1128,253,254,A-2,highway,0,0,0
1129,254,255,A-2,highway,1,1,0
1130,255,256,A-2,highway,0,1,0
1131,256,257,A-2,highway,0,1,0
1132,257,258,A-2,highway,0,1,0
1133,258,259,A-2,highway,0,1,0
1134,259,260,A-2,highway,0,0,0
1135,260,261,A-2,highway,0,0,1
1136,261,262,A-2,highway,0,0,0
1137,262,263,A-2,highway,0,0,0
1138,263,264,A-2,highway,0,0,1
1139,264,265,A-2,highway,0,1,0
1140,265,266,A-2,highway,0,1,1
1141,266,267,A-2,highway,0,1,1
1142,267,268,A-2,highway,0,0,0
1143,268,269,A-2,highway,0,0,0
1144,269,270,A-2,highway,0,1,0
1145,270,271,A-2,highway,0,0,1
1146,271,272,A-2,highway,0,0,0
1147,272,273,A-2,highway,0,1,1
1148,273,274,A-2,highway,0,0,1
1149,274,275,A-2,highway,0,1,1
1150,275,276,A-2,highway,0,0,0
1151,276,277,A-2,highway,0,1,0
1152,277,278,A-2,highway,0,0,0
1153,278,279,A-2,highway,0,1,1
1154,279,280,A-2,highway,0,0,0
1155,280,281,A-2,highway,0,1,0
1156,281,282,A-2,highway,0,0,1
1157,282,283,A-2,highway,0,1,0
1158,283,284,A-2,highway,0,1,0
1159,284,285,A-2,highway,0,1,0
1160,285,286,A-2,highway,0,1,0
1161,286,287,A-2,highway,0,1,1
1162,287,288,A-2,highway,0,0,0
1163,288,289,A-2,highway,1,0,0
1164,289,290,A-2,highway,0,1,0
1165,290,291,A-2,highway,0,1,0
1166,291,292,A-2,highway,0,1,1
1167,292,293,A-2,highway,0,0,0
1168,293,294,A-2,highway,0,0,0
1169,294,295,A-2,highway,0,0,0
1170,295,296,A-2,highway,1,1,0
1171,296,297,A-2,highway,0,0,1
1172,297,298,A-2,highway,0,1,1
1173,298,299,A-2,highway,0,0,0
1174,299,300,A-2,highway,0,1,1
1175,300,301,A-2,highway,1,1,1
1176,301,302,A-2,highway,0,1,0
1177,302,303,A-2,highway,0,0,1
1178,303,304,A-2,highway,0,1,0
1179,304,305,A-2,highway,0,0,0
1180,305,306,A-2,highway,1,1,0
1181,306,307,A-2,highway,0,1,0
1182,307,308,A-2,highway,0,0,1
1183,308,309,A-2,highway,0,0,0
1184,309,310,A-2,highway,1,0,0
1185,310,311,A-2,highway,0,0,0
1186,311,312,A-2,highway,1,0,1
1187,312,313,A-2,highway,1,1,0
1188,313,314,A-2,highway,0,0,0
1189,314,315,A-2,highway,0,0,0
1190,315,316,A-2,highway,0,1,0
1191,316,317,A-2,highway,0,0,1
1192,317,318,A-2,highway,0,1,0
1193,318,319,A-2,highway,0,1,1
1194,319,320,A-2,highway,0,0,0
1195,320,321,A-2,highway,1,1,1
1196,321,322,A-2,highway,0,0,0
1197,322,323,A-2,highway,0,0,0
1198,323,324,A-2,highway,0,0,1
1199,324,325,A-2,highway,0,1,1
1200,325,326,A-2,highway,0,0,0
1201,326,327,A-2,highway,0,0,1
1202,327,328,A-2,highway,0,0,0
1203,328,329,A-2,highway,0,0,1
1204,329,330,A-2,highway,0,1,0
1205,330,331,A-2,highway,0,1,0
1206,331,332,A-2,highway,0,1,0
1207,332,333,A-2,highway,0,0,0
1208,333,334,A-2,highway,0,1,1
1209,334,335,A-2,highway,0,1,0
1210,335,336,A-2,highway,1,0,0
1211,336,337,A-2,highway,0,1,0
1212,337,338,A-2,highway,0,1,0
1213,338,339,A-2,highway,1,1,0
1214,339,340,A-2,highway,0,0,0
1215,340,341,A-2,highway,0,1,0
1216,341,342,A-2,highway,0,1,0
1217,342,343,A-2,highway,0,1,0
1218,343,344,A-2,highway,0,1,0
1219,344,345,A-2,highway,0,0,1
1220,345,346,A-2,highway,0,1,0
1221,346,347,A-2,highway,0,1,1
1222,347,348,A-2,highway,0,1,1
1223,348,349,A-2,highway,1,1,0
1224,349,350,A-2,highway,0,1,0
1225,350,351,A-2,highway,0,1,0
1226,351,352,A-2,highway,0,0,1
1227,352,353,A-2,highway,0,1,1
1228,353,354,A-2,highway,0,1,0
1229,354,355,A-2,highway,0,1,0
1230,355,356,A-2,highway,0,0,0
1231,356,357,A-2,highway,0,1,0
1232,357,358,A-2,highway,0,1,0
1233,358,359,A-2,highway,0,0,0
1234,359,360,A-2,highway,0,0,0
1235,360,361,A-2,highway,0,1,1
1236,361,362,A-2,highway,0,1,0
1237,362,363,A-2,highway,0,1,0
1238,363,364,A-2,highway,0,0,0
1239,364,365,A-2,highway,0,1,0
1240,365,366,A-2,highway,0,0,0
1241,366,367,A-2,highway,1,1,1
1242,367,368,A-2,highway,0,0,1
1243,368,369,A-2,highway,1,1,0
1244,369,370,A-2,highway,0,1,0
1245,370,371,A-2,highway,0,0,1
1246,371,372,A-2,highway,0,0,1
1247,372,373,A-2,highway,0,1,0
1248,373,374,A-2,highway,0,1,0
1249,374,375,A-2,highway,0,0,0
1250,375,376,A-2,highway,0,1,1
1251,376,377,A-2,highway,1,0,0
1252,377,378,A-2,highway,0,1,1
1253,378,379,A-2,highway,0,0,1
1254,379,380,A-2,highway,0,1,0
1255,380,381,A-2,highway,0,1,0
1256,381,382,A-2,highway,1,1,1
1257,382,383,A-2,highway,0,1,0
1258,383,384,A-2,highway,0,1,0
1259,384,385,A-2,highway,0,1,1
1260,385,386,A-2,highway,0,1,0
1261,386,387,A-2,highway,0,1,1
1262,387,388,A-2,highway,0,0,1
1263,388,389,A-2,highway,0,0,0
1264,389,390,A-2,highway,0,0,1
1265,390,391,A-2,highway,0,0,1
1266,391,392,A-2,highway,0,1,0
1267,392,393,A-2,highway,0,1,1
1268,393,394,A-2,highway,0,1,1
1269,394,395,A-2,highway,0,1,0
1270,395,396,A-2,highway,0,1,1
1271,396,397,A-2,highway,0,0,1
1272,397,398,A-2,highway,0,0,0
1273,398,399,A-2,highway,0,0,0
1274,399,400,A-2,highway,0,1,1
1275,400,401,A-2,highway,1,1,0
1276,401,402,A-2,highway,0,0,0
1277,402,403,A-2,highway,0,0,0
1278,403,404,A-2,highway,0,1,1
1279,404,405,A-2,highway,0,0,1
1280,405,406,A-2,highway,1,1,0
1281,406,407,A-2,highway,0,0,0
1282,407,408,A-2,highway,0,1,0
1283,408,409,A-2,highway,0,1,1
1284,409,410,A-2,highway,0,0,1
1285,410,411,A-2,highway,0,1,0
1286,411,412,A-2,highway,0,0,0
1287,412,413,A-2,highway,0,0,0
1288,413,414,A-2,highway,1,1,0
1289,414,415,A-2,highway,0,1,1
1290,415,416,A-2,highway,0,0,0
1291,416,417,A-2,highway,0,1,1
1292,417,418,A-2,highway,1,1,0
1293,418,419,A-2,highway,0,0,0
1294,419,420,A-2,highway,0,1,0
1295,420,421,A-2,highway,0,0,1
1296,421,422,A-2,highway,0,0,0
1297,422,423,A-2,highway,0,1,0
1298,423,424,A-2,highway,1,0,1
1299,424,425,A-2,highway,0,1,1
1300,425,426,A-2,highway,0,0,0
1301,426,427,A-2,highway,0,1,1
1302,427,428,A-2,highway,0,0,0
1303,428,429,A-2,highway,0,0,1
1304,429,430,A-2,highway,1,1,0
1305,430,431,A-2,highway,1,1,0
1306,431,432,A-2,highway,0,0,1
1307,432,433,A-2,highway,0,1,0
1308,433,434,A-2,highway,0,1,1
1309,434,435,A-2,highway,0,1,1
1310,435,436,A-2,highway,0,0,0
1311,436,437,A-2,highway,0,1,0
1312,437,438,A-2,highway,0,0,1
1313,438,439,A-2,highway,0,1,0
1314,439,440,A-2,highway,0,0,1
1315,440,441,A-2,highway,0,1,0
1316,441,442,A-2,highway,0,0,0
1317,442,443,A-2,highway,0,1,0
1318,443,444,A-2,highway,0,1,0
1319,444,445,A-2,highway,0,1,1
1320,445,446,A-2,highway,0,1,1
1321,446,447,A-2,highway,0,1,0
1322,447,448,A-2,highway,0,1,0
1323,448,449,A-2,highway,0,1,0
1324,449,450,A-2,highway,0,0,0
1325,450,451,A-2,highway,0,1,0
1326,451,452,A-2,highway,0,0,0
1327,452,453,A-2,highway,0,0,0
1328,453,454,A-2,highway,0,1,0
1329,454,455,A-2,highway,0,0,0
1330,455,456,A-2,highway,0,0,0
1331,456,457,A-2,highway,0,0,0
1332,457,458,A-2,highway,0,1,0
1333,458,459,A-2,highway,0,1,0
1334,459,460,A-2,highway,0,1,0
1335,460,461,A-2,highway,0,1,1
1336,461,462,A-2,highway,0,0,0
1337,462,463,A-2,highway,0,0,1
1338,463,464,A-2,highway,0,0,1
1339,464,465,A-2,highway,0,1,0
1340,465,466,A-2,highway,0,0,1
1341,466,467,A-2,highway,0,0,0
1342,467,468,A-2,highway,0,1,0
1343,468,469,A-2,highway,0,1,0
1344,469,470,A-2,highway,0,1,0
1345,470,471,A-2,highway,0,0,0
1346,471,472,A-2,highway,0,1,0
1347,472,473,A-2,highway,0,1,0
1348,473,474,A-2,highway,0,0,0
1349,474,475,A-2,highway,0,1,0
1350,475,476,A-2,highway,1,1,0
1351,476,477,A-2,highway,0,0,0
1352,477,478,A-2,highway,0,0,0
1353,478,479,A-2,highway,0,1,0
1354,479,480,A-2,highway,0,0,1
1355,480,481,A-2,highway,0,0,0
1356,481,482,A-2,highway,0,1,0
1357,482,483,A-2,highway,0,1,1
1358,483,484,A-2,highway,0,1,1
1359,484,485,A-2,highway,0,0,0
1360,485,486,A-2,highway,1,0,0
1361,486,487,A-2,highway,0,1,1
1362,487,488,A-2,highway,0,0,0
1363,488,489,A-2,highway,0,1,0
1364,489,490,A-2,highway,1,0,1
1365,490,491,A-2,highway,0,1,1
1366,491,492,A-2,highway,0,1,1
1367,492,493,A-2,highway,0,0,0
1368,493,494,A-2,highway,0,0,0
1369,494,495,A-2,highway,0,0,1
1370,495,496,A-2,highway,1,1,1
1371,496,497,A-2,highway,0,0,0
1372,497,498,A-2,highway,0,1,0
1373,498,499,A-2,highway,0,1,1
1374,499,500,A-2,highway,0,1,0
1375,500,501,A-2,highway,0,1,0
1376,501,502,A-2,highway,0,0,0
1377,502,503,A-2,highway,0,0,0
1378,503,504,A-2,highway,0,1,1
1379,504,505,A-2,highway,0,0,0
1380,505,506,A-2,highway,0,0,0
1381,506,507,A-2,highway,0,1,0
1382,507,508,A-2,highway,0,1,0
1383,508,509,A-2,highway,0,1,1
1384,509,510,A-2,highway,1,0,0
1385,510,511,A-2,highway,0,1,1
1386,511,512,A-2,highway,0,1,1
1387,512,513,A-2,highway,0,1,0
1388,513,514,A-2,highway,0,1,1
1389,514,515,A-2,highway,0,1,1
1390,515,516,A-2,highway,0,1,0
1391,516,517,A-2,highway,0,0,0
1392,517,518,A-2,highway,0,0,0
1393,518,519,A-2,highway,0,1,1
1394,519,520,A-2,highway,0,0,0
1395,520,521,A-2,highway,0,0,1
1396,521,522,A-2,highway,0,0,0
1397,522,523,A-2,highway,0,1,0
1398,523,524,A-2,highway,0,1,0
1399,524,525,A-2,highway,0,1,0
1400,525,526,A-2,highway,0,1,0
1401,526,527,A-2,highway,0,1,1
1402,527,528,A-2,highway,0,0,0
1403,528,529,A-2,highway,0,0,1
1404,529,530,A-2,highway,0,0,1
1405,530,531,A-2,highway,0,1,1
1406,531,532,A-2,highway,0,0,0
1407,532,533,A-2,highway,0,1,0
1408,533,534,A-2,highway,0,1,0
1409,534,535,A-2,highway,0,1,0
1410,535,536,A-2,highway,0,1,0
1411,536,537,A-2,highway,0,1,1
1412,537,538,A-2,highway,0,1,0
1413,538,539,A-2,highway,0,1,1
1414,539,540,A-2,highway,0,0,1
1415,540,541,A-2,highway,0,0,1
1416,541,542,A-2,highway,0,1,0
1417,542,543,A-2,highway,1,0,0
1418,543,544,A-2,highway,0,0,1
1419,544,545,A-2,highway,0,0,0
1420,545,546,A-2,highway,0,0,0
1421,546,547,A-2,highway,0,1,0
1422,547,548,A-2,highway,0,1,0
1423,548,549,A-2,highway,0,1,0
1424,549,550,A-2,highway,0,0,0
1425,550,551,A-2,highway,0,0,0
1426,551,552,A-2,highway,0,0,1
1427,552,553,A-2,highway,0,0,1
1428,553,554,A-2,highway,0,0,0
1429,554,555,A-2,highway,0,1,0
1430,555,556,A-2,highway,0,1,0
1431,556,557,A-2,highway,0,1,1
1432,557,558,A-2,highway,0,1,0
1433,558,559,A-2,highway,0,1,0
1434,559,560,A-2,highway,0,0,0
1435,560,561,A-2,highway,0,0,0
1436,561,562,A-2,highway,0,0,1
1437,562,563,A-2,highway,0,1,0
1438,563,564,A-2,highway,0,1,0
1439,564,565,A-2,highway,0,1,1
1440,565,566,A-2,highway,0,1,1
1441,566,567,A-2,highway,0,1,0
1442,567,568,A-2,highway,0,0,0
1443,568,569,A-2,highway,0,0,0
1444,569,570,A-2,highway,0,1,0
