start,end,road_name,road_type,black_point,signposting,radar
56,57,A-15,highway,0,1,0
57,58,A-15,highway,0,1,1
58,59,A-15,highway,1,1,0
59,60,A-15,highway,1,0,1
60,61,A-15,highway,0,1,0
61,62,A-15,highway,0,0,1
62,63,A-15,highway,0,1,0
63,64,A-15,highway,0,0,1
64,65,A-15,highway,1,0,1
65,66,A-15,highway,0,1,1
66,67,A-15,highway,0,1,0
67,68,A-15,highway,0,1,0
68,69,A-15,highway,1,1,1
69,70,A-15,highway,0,1,0
70,71,A-15,highway,0,1,0
71,72,A-15,highway,0,0,0
72,73,A-15,highway,0,0,0
73,74,A-15,highway,0,0,1
74,75,A-15,highway,0,1,0
75,76,A-15,highway,0,0,1
76,77,A-15,highway,0,1,1
77,78,A-15,highway,0,1,1
78,79,A-15,highway,0,0,1
79,80,A-15,highway,0,1,0
80,81,A-15,highway,0,1,1
81,82,A-15,highway,0,0,1
82,83,A-15,highway,0,1,0
83,84,A-15,highway,0,1,1
84,85,A-15,highway,0,1,0
85,86,A-15,highway,0,0,0
86,87,A-15,highway,0,0,0
87,88,A-15,highway,0,0,0
88,89,A-15,highway,0,0,0
89,90,A-15,highway,0,0,1
90,91,A-15,highway,0,0,0
91,92,A-15,highway,0,1,0
92,93,A-15,highway,0,1,0
93,94,A-15,highway,1,0,1
94,95,A-15,highway,0,1,0
95,96,A-15,highway,0,1,0
96,97,A-15,highway,0,0,1
97,98,A-15,highway,0,0,0
98,99,A-15,highway,0,0,1
99,100,A-15,highway,0,0,1
100,101,A-15,highway,0,1,0
101,102,A-15,highway,0,0,0
102,103,A-15,highway,0,1,0
103,104,A-15,highway,0,1,0
104,105,A-15,highway,0,0,0
105,106,A-15,highway,0,1,1
106,107,A-15,highway,0,1,0
107,108,A-15,highway,0,0,1
40,41,A-1A,highway,1,0,1
41,42,A-1A,highway,0,0,0
42,43,A-1A,highway,0,1,0
43,44,A-1A,highway,0,0,1
44,45,A-1A,highway,0,1,1
45,46,A-1A,highway,1,0,0
46,47,A-1A,highway,0,0,0
47,48,A-1A,highway,0,0,0
5,6,A-2,highway,0,0,0
6,7,A-2,highway,0,1,0
7,8,A-2,highway,0,1,0
8,9,A-2,highway,1,1,0
9,10,A-2,highway,0,0,0
10,11,A-2,highway,0,0,0
11,12,A-2,highway,0,1,0
12,13,A-2,highway,0,1,1
13,14,A-2,highway,1,1,0
14,15,A-2,highway,0,0,0
15,16,A-2,highway,1,1,0
16,17,A-2,highway,0,1,1
17,18,A-2,highway,0,0,1
18,19,A-2,highway,0,0,1
19,20,A-2,highway,0,1,1
20,21,A-2,highway,0,1,1
21,22,A-2,highway,0,1,0
22,23,A-2,highway,1,1,0
23,24,A-2,highway,0,0,0
24,25,A-2,highway,0,1,0
25,26,A-2,highway,0,1,0
26,27,A-2,highway,0,0,0
27,28,A-2,highway,0,0,0
28,29,A-2,highway,0,0,1
29,30,A-2,highway,0,1,1
30,31,A-2,highway,0,1,1
31,32,A-2,highway,0,0,0
32,33,A-2,highway,1,1,0
33,34,A-2,highway,1,1,0
34,35,A-2,highway,0,0,1
35,36,A-2,highway,0,1,0
36,37,A-2,highway,0,1,1
37,38,A-2,highway,0,0,0
38,39,A-2,highway,0,0,0
39,40,A-2,highway,0,0,0
40,41,A-2,highway,0,1,0
41,42,A-2,highway,0,0,0
42,43,A-2,highway,0,0,0
43,44,A-2,highway,0,0,1
44,45,A-2,highway,0,0,1
45,46,A-2,highway,0,1,0
46,47,A-2,highway,0,1,0
47,48,A-2,highway,1,1,0
48,49,A-2,highway,0,0,0
49,50,A-2,highway,0,0,0
50,51,A-2,highway,0,1,0
51,52,A-2,highway,0,1,0
52,53,A-2,highway,1,1,1
53,54,A-2,highway,0,0,0
54,55,A-2,highway,0,0,0
55,56,A-2,highway,0,1,0
56,57,A-2,highway,0,0,0
57,58,A-2,highway,0,1,0
58,59,A-2,highway,0,1,1
59,60,A-2,highway,0,0,0
60,61,A-2,highway,0,1,0
61,62,A-2,highway,0,0,0
62,63,A-2,highway,0,0,0
63,64,A-2,highway,0,1,0
64,65,A-2,highway,0,0,0
65,66,A-2,highway,0,0,0
66,67,A-2,highway,1,0,0
67,68,A-2,highway,1,0,0
68,69,A-2,highway,0,1,0
69,70,A-2,highway,0,0,1
70,71,A-2,highway,0,0,0
71,72,A-2,highway,0,1,0
72,73,A-2,highway,0,1,0
73,74,A-2,highway,0,1,0
74,75,A-2,highway,0,0,0
75,76,A-2,highway,0,0,0
76,77,A-2,highway,1,1,0
77,78,A-2,highway,0,1,1
78,79,A-2,highway,0,0,0
79,80,A-2,highway,0,1,0
80,81,A-2,highway,1,1,1
81,82,A-2,highway,0,0,0
82,83,A-2,highway,0,0,1
83,84,A-2,highway,0,0,0
84,85,A-2,highway,0,1,0
85,86,A-2,highway,0,1,0
86,87,A-2,highway,0,1,0
87,88,A-2,highway,0,1,1
88,89,A-2,highway,1,1,1
89,90,A-2,highway,0,1,0
90,91,A-2,highway,0,1,1
91,92,A-2,highway,0,1,0
92,93,A-2,highway,0,1,0
93,94,A-2,highway,1,0,0
94,95,A-2,highway,0,0,0
95,96,A-2,highway,0,1,0
96,97,A-2,highway,0,1,0
97,98,A-2,highway,0,1,0
98,99,A-2,highway,0,0,0
99,100,A-2,highway,0,1,0
100,101,A-2,highway,0,1,0
101,102,A-2,highway,0,0,0
102,103,A-2,highway,0,0,0
103,104,A-2,highway,0,1,0
104,105,A-2,highway,0,1,0
105,106,A-2,highway,0,0,1
106,107,A-2,highway,0,1,0
107,108,A-2,highway,0,0,0
108,109,A-2,highway,1,0,1
109,110,A-2,highway,0,1,0
110,111,A-2,highway,0,1,0
111,112,A-2,highway,0,0,0
112,113,A-2,highway,0,1,1
113,114,A-2,highway,0,0,0
114,115,A-2,highway,0,0,0
115,116,A-2,highway,0,1,1
116,117,A-2,highway,0,1,1
117,118,A-2,highway,1,0,1
118,119,A-2,highway,0,1,1
119,120,A-2,highway,0,0,1
120,121,A-2,highway,1,1,0
121,122,A-2,highway,0,1,0
122,123,A-2,highway,0,1,0
123,124,A-2,highway,0,0,0
124,125,A-2,highway,0,1,0
125,126,A-2,highway,0,1,1
126,127,A-2,highway,0,0,1
127,128,A-2,highway,1,0,0
128,129,A-2,highway,0,1,0
129,130,A-2,highway,1,0,0
130,131,A-2,highway,0,0,1
131,132,A-2,highway,0,1,0
132,133,A-2,highway,0,1,0
133,134,A-2,highway,0,0,0
134,135,A-2,highway,1,1,1
135,136,A-2,highway,0,1,0
136,137,A-2,highway,0,0,0
137,138,A-2,highway,0,1,0
138,139,A-2,highway,0,0,0
139,140,A-2,highway,0,1,0
140,141,A-2,highway,0,0,0
141,142,A-2,highway,0,1,1
142,143,A-2,highway,1,0,0
143,144,A-2,highway,0,1,0
144,145,A-2,highway,0,0,1
145,146,A-2,highway,0,0,0
146,147,A-2,highway,0,1,0
147,148,A-2,highway,0,1,0
148,149,A-2,highway,0,1,1
149,150,A-2,highway,0,1,0
150,151,A-2,highway,1,1,0
151,152,A-2,highway,0,0,0
152,153,A-2,highway,0,1,0
153,154,A-2,highway,0,0,0
154,155,A-2,highway,0,1,1
155,156,A-2,highway,0,1,0
156,157,A-2,highway,0,1,0
157,158,A-2,highway,1,1,0
158,159,A-2,highway,0,1,0
159,160,A-2,highway,0,1,0
160,161,A-2,highway,0,0,1
161,162,A-2,highway,1,1,0
162,163,A-2,highway,0,0,1
163,164,A-2,highway,0,0,0
164,165,A-2,highway,0,1,0
165,166,A-2,highway,0,0,0
166,167,A-2,highway,0,1,1
167,168,A-2,highway,0,1,0
168,169,A-2,highway,0,1,0
169,170,A-2,highway,0,0,0
170,171,A-2,highway,0,1,0
171,172,A-2,highway,0,1,1
172,173,A-2,highway,0,0,1
173,174,A-2,highway,0,0,0
174,175,A-2,highway,0,0,0
175,176,A-2,highway,0,1,0
176,177,A-2,highway,0,1,0
177,178,A-2,highway,0,0,0
178,179,A-2,highway,0,0,0
179,180,A-2,highway,0,1,0
180,181,A-2,highway,0,1,1
181,182,A-2,highway,0,1,0
182,183,A-2,highway,0,1,0
183,184,A-2,highway,0,1,0
184,185,A-2,highway,0,0,0
185,186,A-2,highway,1,1,1
186,187,A-2,highway,0,1,1
187,188,A-2,highway,0,1,0
188,189,A-2,highway,0,0,1
189,190,A-2,highway,0,1,1
190,191,A-2,highway,0,1,0
191,192,A-2,highway,1,0,0
192,193,A-2,highway,0,1,0
193,194,A-2,highway,0,1,1
194,195,A-2,highway,0,1,1
195,196,A-2,highway,0,1,0
196,197,A-2,highway,0,0,1
197,198,A-2,highway,0,0,0
198,199,A-2,highway,1,1,1
199,200,A-2,highway,0,1,0
200,201,A-2,highway,0,1,0
201,202,A-2,highway,0,0,0
202,203,A-2,highway,0,0,0
203,204,A-2,highway,0,1,0
204,205,A-2,highway,0,1,0
205,206,A-2,highway,0,1,0
206,207,A-2,highway,0,0,0
207,208,A-2,highway,0,1,1
208,209,A-2,highway,0,1,1
209,210,A-2,highway,0,1,0
210,211,A-2,highway,0,1,0
211,212,A-2,highway,0,0,0
212,213,A-2,highway,0,1,1
213,214,A-2,highway,0,0,1
214,215,A-2,highway,1,1,0
215,216,A-2,highway,0,1,1
216,217,A-2,highway,0,0,0
217,218,A-2,highway,0,0,0
218,219,A-2,highway,0,1,0
219,220,A-2,highway,0,0,0
220,221,A-2,highway,0,1,1
221,222,A-2,highway,0,1,0
222,223,A-2,highway,1,0,0
223,224,A-2,highway,0,1,0
224,225,A-2,highway,0,0,0
225,226,A-2,highway,0,1,0
226,227,A-2,highway,1,0,0
227,228,A-2,highway,0,1,1
228,229,A-2,highway,0,1,0
229,230,A-2,highway,0,1,0
230,231,A-2,highway,0,1,0
231,232,A-2,highway,0,1,0
232,233,A-2,highway,0,0,1
233,234,A-2,highway,0,1,0
234,235,A-2,highway,0,0,0
235,236,A-2,highway,0,0,0
236,237,A-2,highway,0,1,0
237,238,A-2,highway,0,1,0
238,239,A-2,highway,0,0,1
239,240,A-2,highway,0,1,1
240,241,A-2,highway,0,1,1
241,242,A-2,highway,0,0,0
242,243,A-2,highway,0,0,0
243,244,A-2,highway,0,0,1
244,245,A-2,highway,0,1,0
245,246,A-2,highway,0,0,0
246,247,A-2,highway,0,0,0
247,248,A-2,highway,0,0,1
248,249,A-2,highway,0,0,1
249,250,A-2,highway,1,1,0
250,251,A-2,highway,0,1,0
251,252,A-2,highway,0,0,1
252,253,A-2,highway,0,0,1
253,254,A-2,highway,0,1,0
254,255,A-2,highway,0,0,1
255,256,A-2,highway,0,0,0
256,257,A-2,highway,0,0,0
257,258,A-2,highway,0,1,0
258,259,A-2,highway,0,1,0
259,260,A-2,highway,0,0,0
260,261,A-2,highway,0,0,0
261,262,A-2,highway,0,1,0
262,263,A-2,highway,0,1,1
263,264,A-2,highway,0,1,0
264,265,A-2,highway,0,0,0
265,266,A-2,highway,0,1,1
266,267,A-2,highway,0,1,1
267,268,A-2,highway,0,0,0
268,269,A-2,highway,0,1,1
269,270,A-2,highway,0,1,1
270,271,A-2,highway,0,1,0
271,272,A-2,highway,0,1,0
272,273,A-2,highway,0,1,1
273,274,A-2,highway,0,1,0
274,275,A-2,highway,0,1,0
275,276,A-2,highway,0,1,1
276,277,A-2,highway,0,0,0
277,278,A-2,highway,0,1,1
278,279,A-2,highway,0,0,0
279,280,A-2,highway,1,0,1
280,281,A-2,highway,0,0,0
281,282,A-2,highway,0,1,0
282,283,A-2,highway,0,1,0
283,284,A-2,highway,0,1,0
284,285,A-2,highway,0,0,0
285,286,A-2,highway,0,0,1
286,287,A-2,highway,0,0,0
287,288,A-2,highway,1,0,0
288,289,A-2,highway,0,1,0
289,290,A-2,highway,0,1,0
290,291,A-2,highway,0,0,0
291,292,A-2,highway,0,1,1
292,293,A-2,highway,0,1,0
293,294,A-2,highway,0,1,0
294,295,A-2,highway,0,1,0
295,296,A-2,highway,0,1,1
296,297,A-2,highway,0,1,0
297,298,A-2,highway,0,1,0
298,299,A-2,highway,0,1,0
299,300,A-2,highway,0,0,0
300,301,A-2,highway,1,0,0
301,302,A-2,highway,0,0,0
302,303,A-2,highway,0,1,0
303,304,A-2,highway,0,0,1
304,305,A-2,highway,1,0,1
305,306,A-2,highway,0,0,0
306,307,A-2,highway,0,0,0
307,308,A-2,highway,0,1,1
308,309,A-2,highway,0,1,0
309,310,A-2,highway,0,0,1
310,311,A-2,highway,0,0,0
311,312,A-2,highway,0,0,0
312,313,A-2,highway,1,1,1
313,314,A-2,highway,1,1,0
314,315,A-2,highway,1,1,0
315,316,A-2,highway,0,1,1
316,317,A-2,highway,0,1,1
317,318,A-2,highway,0,0,1
318,319,A-2,highway,0,1,1
319,320,A-2,highway,0,1,1
320,321,A-2,highway,0,0,0
321,322,A-2,highway,0,1,0
322,323,A-2,highway,0,1,0
323,324,A-2,highway,0,0,0
324,325,A-2,highway,0,1,1
325,326,A-2,highway,0,0,0
326,327,A-2,highway,0,1,0
327,328,A-2,highway,0,1,0
328,329,A-2,highway,0,1,0
329,330,A-2,highway,0,0,1
330,331,A-2,highway,0,1,0
331,332,A-2,highway,0,0,0
332,333,A-2,highway,0,0,0
333,334,A-2,highway,0,0,1
334,335,A-2,highway,0,0,0
335,336,A-2,highway,0,1,0
336,337,A-2,highway,0,1,0
337,338,A-2,highway,0,1,0
338,339,A-2,highway,0,0,0
339,340,A-2,highway,0,1,0
340,341,A-2,highway,1,1,1
341,342,A-2,highway,0,1,0
342,343,A-2,highway,0,1,0
343,344,A-2,highway,1,1,1
344,345,A-2,highway,0,0,0
345,346,A-2,highway,0,1,0
346,347,A-2,highway,0,1,0
347,348,A-2,highway,0,1,0
348,349,A-2,highway,0,1,0
349,350,A-2,highway,0,0,1
350,351,A-2,highway,0,0,0
351,352,A-2,highway,0,1,0
352,353,A-2,highway,0,1,1
353,354,A-2,highway,0,0,1
354,355,A-2,highway,0,1,0
355,356,A-2,highway,0,1,0
356,357,A-2,highway,0,0,1
357,358,A-2,highway,0,1,1
358,359,A-2,highway,0,1,1
359,360,A-2,highway,1,1,1
360,361,A-2,highway,0,0,0
361,362,A-2,highway,0,0,0
362,363,A-2,highway,1,1,0
363,364,A-2,highway,0,1,0
364,365,A-2,highway,0,1,1
365,366,A-2,highway,0,1,0
366,367,A-2,highway,0,1,0
367,368,A-2,highway,0,1,0
368,369,A-2,highway,0,1,1
369,370,A-2,highway,0,1,0
370,371,A-2,highway,0,0,1
371,372,A-2,highway,0,1,0
372,373,A-2,highway,0,1,1
373,374,A-2,highway,0,1,1
374,375,A-2,highway,0,1,0
375,376,A-2,highway,0,1,1
376,377,A-2,highway,0,1,0
377,378,A-2,highway,0,1,0
378,379,A-2,highway,0,0,0
379,380,A-2,highway,0,1,0
380,381,A-2,highway,0,0,0
381,382,A-2,highway,0,1,0
382,383,A-2,highway,0,1,0
383,384,A-2,highway,0,1,0
384,385,A-2,highway,0,1,1
385,386,A-2,highway,0,0,1
386,387,A-2,highway,0,0,1
387,388,A-2,highway,0,0,1
388,389,A-2,highway,0,1,0
389,390,A-2,highway,0,0,0
390,391,A-2,highway,0,0,0
391,392,A-2,highway,0,0,1
392,393,A-2,highway,0,1,0
393,394,A-2,highway,1,1,0
394,395,A-2,highway,0,0,0
395,396,A-2,highway,0,0,1
396,397,A-2,highway,0,0,1
397,398,A-2,highway,0,1,0
398,399,A-2,highway,0,1,0
399,400,A-2,highway,0,0,0
400,401,A-2,highway,0,1,0
401,402,A-2,highway,0,0,0
402,403,A-2,highway,0,1,1
403,404,A-2,highway,0,0,1
404,405,A-2,highway,0,1,0
405,406,A-2,highway,0,0,0
406,407,A-2,highway,0,0,0
407,408,A-2,highway,0,0,1
408,409,A-2,highway,0,1,0
409,410,A-2,highway,1,1,0
410,411,A-2,highway,0,1,0
411,412,A-2,highway,0,0,0
412,413,A-2,highway,0,0,0
413,414,A-2,highway,0,0,0
414,415,A-2,highway,1,1,0
415,416,A-2,highway,0,1,0
416,417,A-2,highway,1,0,0
417,418,A-2,highway,0,0,0
418,419,A-2,highway,0,1,0
419,420,A-2,highway,0,1,0
420,421,A-2,highway,0,1,0
421,422,A-2,highway,0,1,0
422,423,A-2,highway,0,0,0
423,424,A-2,highway,0,1,0
424,425,A-2,highway,0,0,1
425,426,A-2,highway,0,1,0
426,427,A-2,highway,0,0,0
427,428,A-2,highway,0,0,1
428,429,A-2,highway,0,1,0
429,430,A-2,highway,1,1,1
430,431,A-2,highway,0,1,0
431,432,A-2,highway,0,0,0
432,433,A-2,highway,0,0,1
433,434,A-2,highway,0,0,0
434,435,A-2,highway,0,1,1
435,436,A-2,highway,1,1,1
436,437,A-2,highway,0,1,0
437,438,A-2,highway,0,1,1
438,439,A-2,highway,0,1,0
439,440,A-2,highway,0,1,0
440,441,A-2,highway,0,0,0
441,442,A-2,highway,0,1,0
442,443,A-2,highway,0,1,0
443,444,A-2,highway,0,1,1
444,445,A-2,highway,0,0,0
445,446,A-2,highway,0,0,0
446,447,A-2,highway,0,1,0
447,448,A-2,highway,0,1,0
448,449,A-2,highway,0,0,1
449,450,A-2,highway,0,0,1
450,451,A-2,highway,0,1,0
451,452,A-2,highway,0,1,0
452,453,A-2,highway,0,1,0
453,454,A-2,highway,0,1,1
454,455,A-2,highway,0,0,0
455,456,A-2,highway,0,1,1
456,457,A-2,highway,0,1,0
457,458,A-2,highway,1,0,0
458,459,A-2,highway,0,1,0
459,460,A-2,highway,0,0,0
460,461,A-2,highway,0,1,0
461,462,A-2,highway,1,0,0
462,463,A-2,highway,0,0,0
463,464,A-2,highway,0,1,0
464,465,A-2,highway,0,1,1
465,466,A-2,highway,0,0,0
466,467,A-2,highway,0,0,1
467,468,A-2,highway,0,0,0
468,469,A-2,highway,1,0,1
469,470,A-2,highway,0,0,0
470,471,A-2,highway,0,0,0
471,472,A-2,highway,0,1,0
472,473,A-2,highway,0,1,0
473,474,A-2,highway,0,1,0
474,475,A-2,highway,0,0,0
475,476,A-2,highway,0,1,0
476,477,A-2,highway,0,1,0
477,478,A-2,highway,0,1,0
478,479,A-2,highway,0,0,0
479,480,A-2,highway,0,1,0
480,481,A-2,highway,0,1,0
481,482,A-2,highway,0,0,0
482,483,A-2,highway,0,1,0
483,484,A-2,highway,1,1,0
484,485,A-2,highway,0,0,1
485,486,A-2,highway,0,1,0
486,487,A-2,highway,0,1,0
487,488,A-2,highway,0,1,1
488,489,A-2,highway,0,1,1
489,490,A-2,highway,0,1,1
490,491,A-2,highway,0,1,0
491,492,A-2,highway,0,0,0
492,493,A-2,highway,0,1,1
493,494,A-2,highway,0,1,1
494,495,A-2,highway,0,0,0
495,496,A-2,highway,0,0,0
496,497,A-2,highway,0,1,1
497,498,A-2,highway,0,1,0
498,499,A-2,highway,0,1,0
499,500,A-2,highway,0,0,0
500,501,A-2,highway,0,1,1
501,502,A-2,highway,0,1,1
502,503,A-2,highway,0,0,1
503,504,A-2,highway,0,1,1
504,505,A-2,highway,0,1,1
505,506,A-2,highway,0,1,1
506,507,A-2,highway,0,0,0
507,508,A-2,highway,0,0,0
508,509,A-2,highway,0,1,1
509,510,A-2,highway,1,0,0
510,511,A-2,highway,0,1,0
511,512,A-2,highway,0,0,0
512,513,A-2,highway,0,1,0
513,514,A-2,highway,0,1,0
514,515,A-2,highway,0,0,1
515,516,A-2,highway,0,1,1
516,517,A-2,highway,0,0,0
517,518,A-2,highway,0,1,0
518,519,A-2,highway,0,0,0
519,520,A-2,highway,0,1,1
520,521,A-2,highway,0,1,1
521,522,A-2,highway,0,1,0
522,523,A-2,highway,0,1,1
523,524,A-2,highway,0,1,0
524,525,A-2,highway,1,1,0
525,526,A-2,highway,0,1,0
526,527,A-2,highway,0,1,0
527,528,A-2,highway,0,0,0
528,529,A-2,highway,0,1,0
529,530,A-2,highway,0,0,1
530,531,A-2,highway,0,0,0
531,532,A-2,highway,1,1,1
532,533,A-2,highway,1,1,0
533,534,A-2,highway,0,1,0
534,535,A-2,highway,0,1,0
535,536,A-2,highway,0,0,0
536,537,A-2,highway,0,1,0
537,538,A-2,highway,0,1,0
538,539,A-2,highway,0,1,0
539,540,A-2,highway,0,1,1
540,541,A-2,highway,0,0,0
541,542,A-2,highway,0,1,0
542,543,A-2,highway,0,0,0
543,544,A-2,highway,0,1,0
544,545,A-2,highway,0,1,1
545,546,A-2,highway,0,0,0
546,547,A-2,highway,0,1,0
547,548,A-2,highway,1,1,0
548,549,A-2,highway,0,1,1
549,550,A-2,highway,0,1,1
550,551,A-2,highway,1,1,0
551,552,A-2,highway,0,1,1
552,553,A-2,highway,0,1,0
553,554,A-2,highway,0,1,0
554,555,A-2,highway,0,1,0
555,556,A-2,highway,0,0,0
556,557,A-2,highway,0,1,0
557,558,A-2,highway,0,1,1
558,559,A-2,highway,0,0,1
559,560,A-2,highway,0,0,0
560,561,A-2,highway,0,1,0
561,562,A-2,highway,1,0,1
562,563,A-2,highway,1,1,0
563,564,A-2,highway,0,0,0
564,565,A-2,highway,1,0,0
565,566,A-2,highway,0,1,0
566,567,A-2,highway,0,1,1
567,568,A-2,highway,0,1,0
568,569,A-2,highway,0,1,0
569,570,A-2,highway,0,1,0
570,571,A-2,highway,1,0,0
571,572,A-2,highway,0,1,0
572,573,A-2,highway,1,0,1
573,574,A-2,highway,0,1,1
574,575,A-2,highway,0,0,0
575,576,A-2,highway,0,0,0
576,577,A-2,highway,0,1,1
577,578,A-2,highway,0,1,0
578,579,A-2,highway,0,1,0
579,580,A-2,highway,0,1,1
580,581,A-2,highway,1,1,0
581,582,A-2,highway,0,1,1
582,583,A-2,highway,0,0,0
583,584,A-2,highway,0,1,0
584,585,A-2,highway,0,0,0
585,586,A-2,highway,1,1,1
586,587,A-2,highway,0,1,0
587,588,A-2,highway,0,1,0
588,589,A-2,highway,0,1,0
589,590,A-2,highway,0,0,0
590,591,A-2,highway,0,0,1
591,592,A-2,highway,1,1,1
592,593,A-2,highway,0,1,0
593,594,A-2,highway,0,1,0
594,595,A-2,highway,0,0,1
595,596,A-2,highway,0,1,0
596,597,A-2,highway,0,1,0
597,598,A-2,highway,1,0,0
598,599,A-2,highway,0,1,0
599,600,A-2,highway,0,0,0
600,601,A-2,highway,0,1,0
601,602,A-2,highway,0,0,0
602,603,A-2,highway,0,0,0
603,604,A-2,highway,0,1,0
604,605,A-2,highway,0,0,1
605,606,A-2,highway,0,0,1
606,607,A-2,highway,0,1,1
607,608,A-2,highway,0,1,0
608,609,A-2,highway,0,1,0
609,610,A-2,highway,0,0,1
610,611,A-2,highway,0,1,1
611,612,A-2,highway,0,1,0
612,613,A-2,highway,0,0,0
613,614,A-2,highway,1,1,0
614,615,A-2,highway,0,1,1
615,616,A-2,highway,0,0,1
616,617,A-2,highway,0,1,0
617,618,A-2,highway,0,0,0
618,619,A-2,highway,0,1,0
619,620,A-2,highway,0,1,1
620,621,A-2,highway,0,1,0
621,622,A-2,highway,0,1,1
622,623,A-2,highway,0,0,0
623,624,A-2,highway,0,1,0
624,625,A-2,highway,0,1,1
625,626,A-2,highway,1,1,0
626,627,A-2,highway,0,0,1
627,628,A-2,highway,1,0,1
628,629,A-2,highway,1,0,0
629,630,A-2,highway,0,1,0
630,631,A-2,highway,0,1,1
631,632,A-2,highway,0,0,0
632,633,A-2,highway,0,0,0
633,634,A-2,highway,0,0,1
634,635,A-2,highway,0,0,1
635,636,A-2,highway,0,1,0
636,637,A-2,highway,0,1,0
637,638,A-2,highway,1,1,0
638,639,A-2,highway,0,1,0
639,640,A-2,highway,0,0,0
640,641,A-2,highway,0,1,1
641,642,A-2,highway,1,0,0
642,643,A-2,highway,0,1,0
643,644,A-2,highway,0,0,1
644,645,A-2,highway,1,1,1
645,646,A-2,highway,0,1,0
646,647,A-2,highway,0,1,0
647,648,A-2,highway,0,0,1
648,649,A-2,highway,0,1,0
649,650,A-2,highway,0,1,1
650,651,A-2,highway,0,1,0
651,652,A-2,highway,0,1,0
652,653,A-2,highway,0,0,0
653,654,A-2,highway,1,0,0
654,655,A-2,highway,1,0,1
655,656,A-2,highway,0,1,0
656,657,A-2,highway,0,0,1
657,658,A-2,highway,0,1,1
658,659,A-2,highway,0,0,1
659,660,A-2,highway,0,1,0
660,661,A-2,highway,0,0,0
661,662,A-2,highway,0,0,0
662,663,A-2,highway,1,1,0
663,664,A-2,highway,0,1,0
664,665,A-2,highway,0,1,0
665,666,A-2,highway,0,1,0
666,667,A-2,highway,0,1,1
667,668,A-2,highway,0,1,0
668,669,A-2,highway,1,1,1
669,670,A-2,highway,0,0,0
670,671,A-2,highway,0,1,1
671,672,A-2,highway,0,0,0
672,673,A-2,highway,0,1,0
673,674,A-2,highway,0,0,1
674,675,A-2,highway,0,1,0
675,676,A-2,highway,0,0,0
676,677,A-2,highway,0,1,1
677,678,A-2,highway,0,0,0
678,679,A-2,highway,0,0,0
679,680,A-2,highway,0,1,0
680,681,A-2,highway,0,0,1
681,682,A-2,highway,0,0,1
682,683,A-2,highway,0,1,1
683,684,A-2,highway,0,1,0
684,685,A-2,highway,0,1,0
685,686,A-2,highway,0,1,0
686,687,A-2,highway,0,0,0
687,688,A-2,highway,0,0,0
688,689,A-2,highway,0,0,0
689,690,A-2,highway,0,0,1
690,691,A-2,highway,0,0,0
691,692,A-2,highway,0,1,0
692,693,A-2,highway,0,1,0
693,694,A-2,highway,0,1,0
694,695,A-2,highway,0,1,0
695,696,A-2,highway,0,0,0
696,697,A-2,highway,0,1,0
697,698,A-2,highway,0,0,1
698,699,A-2,highway,0,1,0
699,700,A-2,highway,0,1,1
700,701,A-2,highway,0,0,0
701,702,A-2,highway,1,0,0
702,703,A-2,highway,0,0,0
703,704,A-2,highway,0,0,0
704,705,A-2,highway,0,1,0
705,706,A-2,highway,0,1,0
706,707,A-2,highway,0,1,1
707,708,A-2,highway,0,0,0
708,709,A-2,highway,0,0,0
709,710,A-2,highway,0,1,0
51,52,A-21,highway,0,0,0
52,53,A-21,highway,0,1,0
53,54,A-21,highway,1,0,0
54,55,A-21,highway,0,1,1
55,56,A-21,highway,1,0,0
56,57,A-21,highway,0,0,1
57,58,A-21,highway,0,1,1
58,59,A-21,highway,0,0,0
59,60,A-21,highway,0,0,0
60,61,A-21,highway,0,1,0
61,62,A-21,highway,0,1,0
62,63,A-21,highway,0,0,1
63,64,A-21,highway,0,0,0
64,65,A-21,highway,0,1,0
65,66,A-21,highway,0,1,0
66,67,A-21,highway,0,0,0
67,68,A-21,highway,0,1,0
68,69,A-21,highway,0,1,0
69,70,A-21,highway,0,1,0
70,71,A-21,highway,0,1,0
71,72,A-21,highway,0,1,0
72,73,A-21,highway,0,1,1
73,74,A-21,highway,0,0,0
0,1,A-22,highway,0,1,1
1,2,A-22,highway,0,0,0
2,3,A-22,highway,0,0,1
3,4,A-22,highway,0,1,1
4,5,A-22,highway,0,0,0
5,6,A-22,highway,0,0,1
6,7,A-22,highway,0,1,1
7,8,A-22,highway,0,1,1
8,9,A-22,highway,0,0,1
9,10,A-22,highway,0,0,0
10,11,A-22,highway,0,0,1
11,12,A-22,highway,0,0,1
12,13,A-22,highway,0,1,1
13,14,A-22,highway,0,1,0
14,15,A-22,highway,0,1,1
15,16,A-22,highway,0,1,0
16,17,A-22,highway,0,1,0
17,18,A-22,highway,0,1,0
18,19,A-22,highway,0,1,0
19,20,A-22,highway,1,1,0
20,21,A-22,highway,0,1,1
21,22,A-22,highway,0,1,0
22,23,A-22,highway,0,0,0
23,24,A-22,highway,0,0,0
24,25,A-22,highway,1,1,0
25,26,A-22,highway,0,1,0
26,27,A-22,highway,0,1,1
27,28,A-22,highway,0,0,1
28,29,A-22,highway,1,1,1
29,30,A-22,highway,0,0,0
30,31,A-22,highway,0,1,0
31,32,A-22,highway,1,0,1
32,33,A-22,highway,0,1,0
